onset	duration	trial	value	instruction
6072	6	1	1	rest
12009	1	1	2	ready
13002	6	1	3	task
18954	8	1	4	interval
27023	6	2	1	rest
33012	1	2	2	ready
34020	6	2	3	task
39947	8	2	4	interval
48026	6	3	1	rest
54010	1	3	2	ready
55025	6	3	3	task
60960	8	3	4	interval
69032	6	4	1	rest
74992	1	4	2	ready
76000	6	4	3	task
81949	8	4	4	interval
90034	6	5	1	rest
95996	1	5	2	ready
97005	6	5	3	task
102966	8	5	4	interval
111041	6	6	1	rest
117028	1	6	2	ready
118036	6	6	3	task
123957	8	6	4	interval
132042	6	7	1	rest
138032	1	7	2	ready
139015	6	7	3	task
144978	8	7	4	interval
153046	6	8	1	rest
159042	1	8	2	ready
160033	6	8	3	task
165975	8	8	4	interval
174044	6	9	1	rest
180039	1	9	2	ready
181041	6	9	3	task
186972	8	9	4	interval
195047	6	10	1	rest
201012	1	10	2	ready
202050	6	10	3	task
207971	8	10	4	interval
216052	6	11	1	rest
222040	1	11	2	ready
223039	6	11	3	task
228975	8	11	4	interval
237047	6	12	1	rest
243040	1	12	2	ready
244027	6	12	3	task
249973	8	12	4	interval
258053	6	13	1	rest
264015	1	13	2	ready
265048	6	13	3	task
270974	8	13	4	interval
279064	6	14	1	rest
285048	1	14	2	ready
286023	6	14	3	task
291982	8	14	4	interval
300057	6	15	1	rest
306047	1	15	2	ready
307055	6	15	3	task
312976	8	15	4	interval
321054	6	16	1	rest
327023	1	16	2	ready
328052	6	16	3	task
333986	8	16	4	interval
342056	6	17	1	rest
348036	1	17	2	ready
349053	6	17	3	task
354981	8	17	4	interval
363059	6	18	1	rest
369030	1	18	2	ready
370036	6	18	3	task
375986	8	18	4	interval
384064	6	19	1	rest
390050	1	19	2	ready
391069	6	19	3	task
396990	8	19	4	interval
405067	6	20	1	rest
411056	1	20	2	ready
412059	6	20	3	task
417993	8	20	4	interval
