onset	duration	trial	value	instruction
5180	6	1	1	rest
11125	1	1	2	ready
12121	6	1	3	task
18129	8	1	4	interval
26161	6	2	1	rest
32141	1	2	2	ready
33132	6	2	3	task
39127	8	2	4	interval
47152	6	3	1	rest
53121	1	3	2	ready
54122	6	3	3	task
60118	8	3	4	interval
68160	6	4	1	rest
74135	1	4	2	ready
75125	6	4	3	task
81122	8	4	4	interval
89157	6	5	1	rest
95125	1	5	2	ready
96127	6	5	3	task
102122	8	5	4	interval
110157	6	6	1	rest
116133	1	6	2	ready
117126	6	6	3	task
123129	8	6	4	interval
131157	6	7	1	rest
137135	1	7	2	ready
138132	6	7	3	task
144126	8	7	4	interval
152172	6	8	1	rest
158141	1	8	2	ready
159128	6	8	3	task
165144	8	8	4	interval
173170	6	9	1	rest
179141	1	9	2	ready
180133	6	9	3	task
186135	8	9	4	interval
194168	6	10	1	rest
200133	1	10	2	ready
201145	6	10	3	task
207141	8	10	4	interval
215169	6	11	1	rest
221145	1	11	2	ready
222138	6	11	3	task
228148	8	11	4	interval
236178	6	12	1	rest
242150	1	12	2	ready
243141	6	12	3	task
249147	8	12	4	interval
257177	6	13	1	rest
263146	1	13	2	ready
264153	6	13	3	task
270154	8	13	4	interval
278187	6	14	1	rest
284159	1	14	2	ready
285162	6	14	3	task
291166	8	14	4	interval
299189	6	15	1	rest
305171	1	15	2	ready
306159	6	15	3	task
312166	8	15	4	interval
320195	6	16	1	rest
326174	1	16	2	ready
327172	6	16	3	task
333169	8	16	4	interval
341191	6	17	1	rest
347162	1	17	2	ready
348161	6	17	3	task
354154	8	17	4	interval
362199	6	18	1	rest
368169	1	18	2	ready
369165	6	18	3	task
375168	8	18	4	interval
383203	6	19	1	rest
389179	1	19	2	ready
390174	6	19	3	task
396170	8	19	4	interval
404200	6	20	1	rest
410170	1	20	2	ready
411177	6	20	3	task
417184	8	20	4	interval
