onset	duration	trial	value	instruction
5529	6	1	1	rest
11483	1	1	2	ready
12506	6	1	3	task
18434	8	1	4	interval
26506	6	2	1	rest
32470	1	2	2	ready
33507	6	2	3	task
39437	8	2	4	interval
47515	6	3	1	rest
53499	1	3	2	ready
54492	6	3	3	task
60448	8	3	4	interval
68514	6	4	1	rest
74515	1	4	2	ready
75522	6	4	3	task
81441	8	4	4	interval
89519	6	5	1	rest
95482	1	5	2	ready
96501	6	5	3	task
102437	8	5	4	interval
110522	6	6	1	rest
116484	1	6	2	ready
117497	6	6	3	task
123457	8	6	4	interval
131521	6	7	1	rest
137509	1	7	2	ready
138509	6	7	3	task
144451	8	7	4	interval
152535	6	8	1	rest
158516	1	8	2	ready
159522	6	8	3	task
165457	8	8	4	interval
173533	6	9	1	rest
179520	1	9	2	ready
180503	6	9	3	task
186461	8	9	4	interval
194531	6	10	1	rest
200499	1	10	2	ready
201516	6	10	3	task
207456	8	10	4	interval
215539	6	11	1	rest
221497	1	11	2	ready
222524	6	11	3	task
228460	8	11	4	interval
236548	6	12	1	rest
242535	1	12	2	ready
243535	6	12	3	task
249478	8	12	4	interval
257541	6	13	1	rest
263534	1	13	2	ready
264533	6	13	3	task
270472	8	13	4	interval
278549	6	14	1	rest
284537	1	14	2	ready
285541	6	14	3	task
291471	8	14	4	interval
299550	6	15	1	rest
305534	1	15	2	ready
306526	6	15	3	task
312482	8	15	4	interval
320553	6	16	1	rest
326517	1	16	2	ready
327556	6	16	3	task
333485	8	16	4	interval
341552	6	17	1	rest
347558	1	17	2	ready
348532	6	17	3	task
354480	8	17	4	interval
362556	6	18	1	rest
368534	1	18	2	ready
369530	6	18	3	task
375477	8	18	4	interval
383557	6	19	1	rest
389548	1	19	2	ready
390554	6	19	3	task
396486	8	19	4	interval
404563	6	20	1	rest
410545	1	20	2	ready
411541	6	20	3	task
417494	8	20	4	interval
