onset	duration	trial	value	instruction
26646	6	1	1	rest
32522	1	1	2	ready
33477	6	1	3	task
39478	8	1	4	interval
47534	6	2	1	rest
53470	1	2	2	ready
54462	6	2	3	task
60452	8	2	4	interval
68483	6	3	1	rest
74462	1	3	2	ready
75453	6	3	3	task
81432	8	3	4	interval
89473	6	4	1	rest
95432	1	4	2	ready
96468	6	4	3	task
102458	8	4	4	interval
110472	6	5	1	rest
116471	1	5	2	ready
117462	6	5	3	task
123460	8	5	4	interval
131474	6	6	1	rest
137448	1	6	2	ready
138455	6	6	3	task
144455	8	6	4	interval
152474	6	7	1	rest
158461	1	7	2	ready
159460	6	7	3	task
165440	8	7	4	interval
173475	6	8	1	rest
179466	1	8	2	ready
180454	6	8	3	task
186460	8	8	4	interval
194485	6	9	1	rest
200464	1	9	2	ready
201458	6	9	3	task
207469	8	9	4	interval
215483	6	10	1	rest
221444	1	10	2	ready
222474	6	10	3	task
228476	8	10	4	interval
236486	6	11	1	rest
242466	1	11	2	ready
243462	6	11	3	task
249470	8	11	4	interval
257485	6	12	1	rest
263467	1	12	2	ready
264449	6	12	3	task
270476	8	12	4	interval
278489	6	13	1	rest
284475	1	13	2	ready
285446	6	13	3	task
291469	8	13	4	interval
299490	6	14	1	rest
305447	1	14	2	ready
306450	6	14	3	task
312466	8	14	4	interval
320499	6	15	1	rest
326475	1	15	2	ready
327464	6	15	3	task
333455	8	15	4	interval
341496	6	16	1	rest
347484	1	16	2	ready
348475	6	16	3	task
354454	8	16	4	interval
362493	6	17	1	rest
368463	1	17	2	ready
369472	6	17	3	task
375458	8	17	4	interval
383493	6	18	1	rest
389457	1	18	2	ready
390475	6	18	3	task
396476	8	18	4	interval
404499	6	19	1	rest
410492	1	19	2	ready
411492	6	19	3	task
417484	8	19	4	interval
425498	6	20	1	rest
431487	1	20	2	ready
432478	6	20	3	task
438481	8	20	4	interval
