onset	duration	trial	value	instruction
5611	6	1	1	rest
11549	1	1	2	ready
12559	6	1	3	task
18549	8	1	4	interval
26592	6	2	1	rest
32559	1	2	2	ready
33557	6	2	3	task
39560	8	2	4	interval
47598	6	3	1	rest
53569	1	3	2	ready
54567	6	3	3	task
60567	8	3	4	interval
68598	6	4	1	rest
74554	1	4	2	ready
75570	6	4	3	task
81565	8	4	4	interval
89599	6	5	1	rest
95569	1	5	2	ready
96570	6	5	3	task
102558	8	5	4	interval
110598	6	6	1	rest
116569	1	6	2	ready
117562	6	6	3	task
123574	8	6	4	interval
131606	6	7	1	rest
137570	1	7	2	ready
138567	6	7	3	task
144559	8	7	4	interval
152603	6	8	1	rest
158570	1	8	2	ready
159581	6	8	3	task
165567	8	8	4	interval
173603	6	9	1	rest
179578	1	9	2	ready
180571	6	9	3	task
186577	8	9	4	interval
194613	6	10	1	rest
200586	1	10	2	ready
201580	6	10	3	task
207578	8	10	4	interval
215612	6	11	1	rest
221577	1	11	2	ready
222574	6	11	3	task
228579	8	11	4	interval
236610	6	12	1	rest
242588	1	12	2	ready
243572	6	12	3	task
249575	8	12	4	interval
257615	6	13	1	rest
263584	1	13	2	ready
264583	6	13	3	task
270573	8	13	4	interval
278616	6	14	1	rest
284579	1	14	2	ready
285599	6	14	3	task
291582	8	14	4	interval
299624	6	15	1	rest
305587	1	15	2	ready
306596	6	15	3	task
312586	8	15	4	interval
320626	6	16	1	rest
326590	1	16	2	ready
327604	6	16	3	task
333599	8	16	4	interval
341632	6	17	1	rest
347594	1	17	2	ready
348584	6	17	3	task
354591	8	17	4	interval
362627	6	18	1	rest
368594	1	18	2	ready
369595	6	18	3	task
375601	8	18	4	interval
383628	6	19	1	rest
389602	1	19	2	ready
390601	6	19	3	task
396607	8	19	4	interval
404632	6	20	1	rest
410603	1	20	2	ready
411605	6	20	3	task
417607	8	20	4	interval
