onset	duration	trial	value	instruction
5810	6	1	1	rest
11744	1	1	2	ready
12741	6	1	3	task
18686	8	1	4	interval
26781	6	2	1	rest
32747	1	2	2	ready
33754	6	2	3	task
39687	8	2	4	interval
47778	6	3	1	rest
53749	1	3	2	ready
54753	6	3	3	task
60697	8	3	4	interval
68784	6	4	1	rest
74757	1	4	2	ready
75753	6	4	3	task
81693	8	4	4	interval
89789	6	5	1	rest
95753	1	5	2	ready
96760	6	5	3	task
102698	8	5	4	interval
110791	6	6	1	rest
116756	1	6	2	ready
117768	6	6	3	task
123700	8	6	4	interval
131795	6	7	1	rest
137759	1	7	2	ready
138770	6	7	3	task
144703	8	7	4	interval
152796	6	8	1	rest
158761	1	8	2	ready
159772	6	8	3	task
165712	8	8	4	interval
173798	6	9	1	rest
179776	1	9	2	ready
180769	6	9	3	task
186714	8	9	4	interval
194801	6	10	1	rest
200779	1	10	2	ready
201775	6	10	3	task
207716	8	10	4	interval
215813	6	11	1	rest
221781	1	11	2	ready
222794	6	11	3	task
228718	8	11	4	interval
236815	6	12	1	rest
242774	1	12	2	ready
243787	6	12	3	task
249719	8	12	4	interval
257812	6	13	1	rest
263785	1	13	2	ready
264781	6	13	3	task
270717	8	13	4	interval
278821	6	14	1	rest
284781	1	14	2	ready
285791	6	14	3	task
291723	8	14	4	interval
299822	6	15	1	rest
305790	1	15	2	ready
306797	6	15	3	task
312737	8	15	4	interval
320818	6	16	1	rest
326787	1	16	2	ready
327803	6	16	3	task
333730	8	16	4	interval
341825	6	17	1	rest
347797	1	17	2	ready
348803	6	17	3	task
354736	8	17	4	interval
362829	6	18	1	rest
368803	1	18	2	ready
369799	6	18	3	task
375745	8	18	4	interval
383834	6	19	1	rest
389800	1	19	2	ready
390802	6	19	3	task
396742	8	19	4	interval
404827	6	20	1	rest
410798	1	20	2	ready
411809	6	20	3	task
417738	8	20	4	interval
