onset	duration	trial	value	instruction
6094	6	1	1	rest
12024	1	1	2	ready
13043	6	1	3	task
19016	8	1	4	interval
27052	6	2	1	rest
33029	1	2	2	ready
34025	6	2	3	task
40021	8	2	4	interval
48051	6	3	1	rest
54020	1	3	2	ready
55022	6	3	3	task
61017	8	3	4	interval
69058	6	4	1	rest
75019	1	4	2	ready
76026	6	4	3	task
82024	8	4	4	interval
90066	6	5	1	rest
96041	1	5	2	ready
97035	6	5	3	task
103039	8	5	4	interval
111066	6	6	1	rest
117046	1	6	2	ready
118032	6	6	3	task
124038	8	6	4	interval
132067	6	7	1	rest
138031	1	7	2	ready
139049	6	7	3	task
145036	8	7	4	interval
153072	6	8	1	rest
159045	1	8	2	ready
160030	6	8	3	task
166035	8	8	4	interval
174074	6	9	1	rest
180044	1	9	2	ready
181040	6	9	3	task
187039	8	9	4	interval
195079	6	10	1	rest
201051	1	10	2	ready
202035	6	10	3	task
208046	8	10	4	interval
216072	6	11	1	rest
222040	1	11	2	ready
223041	6	11	3	task
229045	8	11	4	interval
237079	6	12	1	rest
243059	1	12	2	ready
244043	6	12	3	task
250044	8	12	4	interval
258085	6	13	1	rest
264058	1	13	2	ready
265050	6	13	3	task
271047	8	13	4	interval
279082	6	14	1	rest
285048	1	14	2	ready
286049	6	14	3	task
292060	8	14	4	interval
300086	6	15	1	rest
306049	1	15	2	ready
307061	6	15	3	task
313051	8	15	4	interval
321088	6	16	1	rest
327059	1	16	2	ready
328061	6	16	3	task
334071	8	16	4	interval
342096	6	17	1	rest
348060	1	17	2	ready
349063	6	17	3	task
355061	8	17	4	interval
363099	6	18	1	rest
369060	1	18	2	ready
370068	6	18	3	task
376065	8	18	4	interval
384098	6	19	1	rest
390069	1	19	2	ready
391072	6	19	3	task
397061	8	19	4	interval
405100	6	20	1	rest
411067	1	20	2	ready
412065	6	20	3	task
418081	8	20	4	interval
