onset	duration	trial	value	instruction
6163	6	1	1	rest
12093	1	1	2	ready
13104	6	1	3	task
19052	8	1	4	interval
27138	6	2	1	rest
33103	1	2	2	ready
34099	6	2	3	task
40057	8	2	4	interval
48138	6	3	1	rest
54104	1	3	2	ready
55114	6	3	3	task
61053	8	3	4	interval
69147	6	4	1	rest
75100	1	4	2	ready
76117	6	4	3	task
82054	8	4	4	interval
90148	6	5	1	rest
96104	1	5	2	ready
97106	6	5	3	task
103063	8	5	4	interval
111144	6	6	1	rest
117109	1	6	2	ready
118121	6	6	3	task
124062	8	6	4	interval
132155	6	7	1	rest
138119	1	7	2	ready
139120	6	7	3	task
145064	8	7	4	interval
153152	6	8	1	rest
159117	1	8	2	ready
160118	6	8	3	task
166061	8	8	4	interval
174150	6	9	1	rest
180138	1	9	2	ready
181115	6	9	3	task
187069	8	9	4	interval
195154	6	10	1	rest
201108	1	10	2	ready
202126	6	10	3	task
208075	8	10	4	interval
216151	6	11	1	rest
222120	1	11	2	ready
223120	6	11	3	task
229075	8	11	4	interval
237155	6	12	1	rest
243121	1	12	2	ready
244125	6	12	3	task
250071	8	12	4	interval
258166	6	13	1	rest
264121	1	13	2	ready
265122	6	13	3	task
271082	8	13	4	interval
279153	6	14	1	rest
285121	1	14	2	ready
286122	6	14	3	task
292080	8	14	4	interval
300161	6	15	1	rest
306132	1	15	2	ready
307134	6	15	3	task
313089	8	15	4	interval
321168	6	16	1	rest
327135	1	16	2	ready
328142	6	16	3	task
334096	8	16	4	interval
342177	6	17	1	rest
348131	1	17	2	ready
349143	6	17	3	task
355087	8	17	4	interval
363168	6	18	1	rest
369142	1	18	2	ready
370138	6	18	3	task
376088	8	18	4	interval
384170	6	19	1	rest
390140	1	19	2	ready
391137	6	19	3	task
397095	8	19	4	interval
405172	6	20	1	rest
411140	1	20	2	ready
412143	6	20	3	task
418109	8	20	4	interval
