onset	duration	trial	value	instruction
5183	6	1	1	rest
11147	1	1	2	ready
12154	6	1	3	task
18097	8	1	4	interval
26163	6	2	1	rest
32128	1	2	2	ready
33136	6	2	3	task
39095	8	2	4	interval
47169	6	3	1	rest
53160	1	3	2	ready
54150	6	3	3	task
60099	8	3	4	interval
68167	6	4	1	rest
74147	1	4	2	ready
75162	6	4	3	task
81102	8	4	4	interval
89166	6	5	1	rest
95156	1	5	2	ready
96155	6	5	3	task
102106	8	5	4	interval
110170	6	6	1	rest
116160	1	6	2	ready
117151	6	6	3	task
123106	8	6	4	interval
131176	6	7	1	rest
137141	1	7	2	ready
138143	6	7	3	task
144110	8	7	4	interval
152176	6	8	1	rest
158163	1	8	2	ready
159155	6	8	3	task
165110	8	8	4	interval
173176	6	9	1	rest
179163	1	9	2	ready
180149	6	9	3	task
186115	8	9	4	interval
194178	6	10	1	rest
200158	1	10	2	ready
201182	6	10	3	task
207110	8	10	4	interval
215180	6	11	1	rest
221157	1	11	2	ready
222151	6	11	3	task
228114	8	11	4	interval
236176	6	12	1	rest
242149	1	12	2	ready
243146	6	12	3	task
249112	8	12	4	interval
257181	6	13	1	rest
263162	1	13	2	ready
264175	6	13	3	task
270112	8	13	4	interval
278183	6	14	1	rest
284173	1	14	2	ready
285170	6	14	3	task
291122	8	14	4	interval
299187	6	15	1	rest
305152	1	15	2	ready
306179	6	15	3	task
312127	8	15	4	interval
320185	6	16	1	rest
326191	1	16	2	ready
327188	6	16	3	task
333124	8	16	4	interval
341194	6	17	1	rest
347181	1	17	2	ready
348173	6	17	3	task
354128	8	17	4	interval
362193	6	18	1	rest
368183	1	18	2	ready
369183	6	18	3	task
375136	8	18	4	interval
383198	6	19	1	rest
389182	1	19	2	ready
390168	6	19	3	task
396140	8	19	4	interval
404198	6	20	1	rest
410204	1	20	2	ready
411167	6	20	3	task
417135	8	20	4	interval
