onset	duration	trial	value	instruction
13520	6	1	1	rest
19452	1	1	2	ready
20458	6	1	3	task
26427	8	1	4	interval
34485	6	2	1	rest
40441	1	2	2	ready
41479	6	2	3	task
47422	8	2	4	interval
55495	6	3	1	rest
61484	1	3	2	ready
62466	6	3	3	task
68419	8	3	4	interval
76482	6	4	1	rest
82473	1	4	2	ready
83485	6	4	3	task
89424	8	4	4	interval
97490	6	5	1	rest
103469	1	5	2	ready
104477	6	5	3	task
110423	8	5	4	interval
118484	6	6	1	rest
124482	1	6	2	ready
125491	6	6	3	task
131425	8	6	4	interval
139487	6	7	1	rest
145461	1	7	2	ready
146490	6	7	3	task
152427	8	7	4	interval
160489	6	8	1	rest
166460	1	8	2	ready
167482	6	8	3	task
173427	8	8	4	interval
181494	6	9	1	rest
187485	1	9	2	ready
188480	6	9	3	task
194429	8	9	4	interval
202493	6	10	1	rest
208478	1	10	2	ready
209476	6	10	3	task
215432	8	10	4	interval
223493	6	11	1	rest
229457	1	11	2	ready
230469	6	11	3	task
236433	8	11	4	interval
244498	6	12	1	rest
250458	1	12	2	ready
251484	6	12	3	task
257432	8	12	4	interval
265495	6	13	1	rest
271465	1	13	2	ready
272485	6	13	3	task
278434	8	13	4	interval
286500	6	14	1	rest
292485	1	14	2	ready
293503	6	14	3	task
299441	8	14	4	interval
307505	6	15	1	rest
313491	1	15	2	ready
314481	6	15	3	task
320440	8	15	4	interval
328519	6	16	1	rest
334493	1	16	2	ready
335506	6	16	3	task
341448	8	16	4	interval
349507	6	17	1	rest
355477	1	17	2	ready
356500	6	17	3	task
362449	8	17	4	interval
370508	6	18	1	rest
376501	1	18	2	ready
377482	6	18	3	task
383448	8	18	4	interval
391521	6	19	1	rest
397491	1	19	2	ready
398510	6	19	3	task
404457	8	19	4	interval
412520	6	20	1	rest
418510	1	20	2	ready
419515	6	20	3	task
425459	8	20	4	interval
