onset	duration	trial	value	instruction
5208	6	1	1	rest
11170	1	1	2	ready
12167	6	1	3	task
18110	8	1	4	interval
26191	6	2	1	rest
32173	1	2	2	ready
33166	6	2	3	task
39116	8	2	4	interval
47190	6	3	1	rest
53158	1	3	2	ready
54171	6	3	3	task
60113	8	3	4	interval
68193	6	4	1	rest
74157	1	4	2	ready
75174	6	4	3	task
81119	8	4	4	interval
89201	6	5	1	rest
95173	1	5	2	ready
96178	6	5	3	task
102121	8	5	4	interval
110212	6	6	1	rest
116174	1	6	2	ready
117177	6	6	3	task
123123	8	6	4	interval
131200	6	7	1	rest
137175	1	7	2	ready
138177	6	7	3	task
144129	8	7	4	interval
152206	6	8	1	rest
158175	1	8	2	ready
159181	6	8	3	task
165122	8	8	4	interval
173213	6	9	1	rest
179187	1	9	2	ready
180182	6	9	3	task
186125	8	9	4	interval
194218	6	10	1	rest
200183	1	10	2	ready
201181	6	10	3	task
207139	8	10	4	interval
215218	6	11	1	rest
221184	1	11	2	ready
222182	6	11	3	task
228138	8	11	4	interval
236225	6	12	1	rest
242186	1	12	2	ready
243192	6	12	3	task
249136	8	12	4	interval
257215	6	13	1	rest
263197	1	13	2	ready
264197	6	13	3	task
270137	8	13	4	interval
278224	6	14	1	rest
284200	1	14	2	ready
285198	6	14	3	task
291140	8	14	4	interval
299230	6	15	1	rest
305195	1	15	2	ready
306208	6	15	3	task
312149	8	15	4	interval
320235	6	16	1	rest
326200	1	16	2	ready
327194	6	16	3	task
333166	8	16	4	interval
341238	6	17	1	rest
347206	1	17	2	ready
348208	6	17	3	task
354158	8	17	4	interval
362240	6	18	1	rest
368215	1	18	2	ready
369211	6	18	3	task
375161	8	18	4	interval
383246	6	19	1	rest
389214	1	19	2	ready
390210	6	19	3	task
396166	8	19	4	interval
404243	6	20	1	rest
410218	1	20	2	ready
411220	6	20	3	task
417168	8	20	4	interval
