onset	duration	trial	value	instruction
5188	6	1	1	rest
11129	1	1	2	ready
12104	6	1	3	task
18063	8	1	4	interval
26136	6	2	1	rest
32109	1	2	2	ready
33120	6	2	3	task
39058	8	2	4	interval
47143	6	3	1	rest
53119	1	3	2	ready
54120	6	3	3	task
60059	8	3	4	interval
68137	6	4	1	rest
74108	1	4	2	ready
75129	6	4	3	task
81065	8	4	4	interval
89153	6	5	1	rest
95121	1	5	2	ready
96124	6	5	3	task
102071	8	5	4	interval
110151	6	6	1	rest
116119	1	6	2	ready
117127	6	6	3	task
123071	8	6	4	interval
131162	6	7	1	rest
137144	1	7	2	ready
138134	6	7	3	task
144079	8	7	4	interval
152159	6	8	1	rest
158142	1	8	2	ready
159125	6	8	3	task
165080	8	8	4	interval
173162	6	9	1	rest
179130	1	9	2	ready
180138	6	9	3	task
186076	8	9	4	interval
194166	6	10	1	rest
200150	1	10	2	ready
201139	6	10	3	task
207082	8	10	4	interval
215167	6	11	1	rest
221133	1	11	2	ready
222144	6	11	3	task
228093	8	11	4	interval
236163	6	12	1	rest
242132	1	12	2	ready
243134	6	12	3	task
249079	8	12	4	interval
257168	6	13	1	rest
263143	1	13	2	ready
264142	6	13	3	task
270089	8	13	4	interval
278178	6	14	1	rest
284143	1	14	2	ready
285142	6	14	3	task
291094	8	14	4	interval
299183	6	15	1	rest
305150	1	15	2	ready
306145	6	15	3	task
312098	8	15	4	interval
320178	6	16	1	rest
326151	1	16	2	ready
327149	6	16	3	task
333102	8	16	4	interval
341184	6	17	1	rest
347147	1	17	2	ready
348163	6	17	3	task
354105	8	17	4	interval
362187	6	18	1	rest
368149	1	18	2	ready
369154	6	18	3	task
375106	8	18	4	interval
383190	6	19	1	rest
389147	1	19	2	ready
390164	6	19	3	task
396104	8	19	4	interval
404185	6	20	1	rest
410154	1	20	2	ready
411168	6	20	3	task
417106	8	20	4	interval
