onset	duration	trial	value	instruction
7290	6	1	1	rest
13240	1	1	2	ready
14244	6	1	3	task
20235	8	1	4	interval
28273	6	2	1	rest
34239	1	2	2	ready
35245	6	2	3	task
41237	8	2	4	interval
49271	6	3	1	rest
55256	1	3	2	ready
56245	6	3	3	task
62247	8	3	4	interval
70282	6	4	1	rest
76257	1	4	2	ready
77251	6	4	3	task
83248	8	4	4	interval
91278	6	5	1	rest
97253	1	5	2	ready
98257	6	5	3	task
104256	8	5	4	interval
112285	6	6	1	rest
118258	1	6	2	ready
119247	6	6	3	task
125250	8	6	4	interval
133287	6	7	1	rest
139260	1	7	2	ready
140248	6	7	3	task
146261	8	7	4	interval
154286	6	8	1	rest
160249	1	8	2	ready
161267	6	8	3	task
167260	8	8	4	interval
175295	6	9	1	rest
181263	1	9	2	ready
182253	6	9	3	task
188262	8	9	4	interval
196292	6	10	1	rest
202258	1	10	2	ready
203268	6	10	3	task
209275	8	10	4	interval
217297	6	11	1	rest
223268	1	11	2	ready
224270	6	11	3	task
230265	8	11	4	interval
238300	6	12	1	rest
244268	1	12	2	ready
245281	6	12	3	task
251281	8	12	4	interval
259307	6	13	1	rest
265274	1	13	2	ready
266271	6	13	3	task
272284	8	13	4	interval
280313	6	14	1	rest
286279	1	14	2	ready
287277	6	14	3	task
293281	8	14	4	interval
301311	6	15	1	rest
307293	1	15	2	ready
308288	6	15	3	task
314278	8	15	4	interval
322321	6	16	1	rest
328288	1	16	2	ready
329290	6	16	3	task
335284	8	16	4	interval
343317	6	17	1	rest
349287	1	17	2	ready
350278	6	17	3	task
356286	8	17	4	interval
364327	6	18	1	rest
370288	1	18	2	ready
371296	6	18	3	task
377297	8	18	4	interval
385334	6	19	1	rest
391295	1	19	2	ready
392308	6	19	3	task
398295	8	19	4	interval
406329	6	20	1	rest
412304	1	20	2	ready
413305	6	20	3	task
419298	8	20	4	interval
