onset	duration	trial	value	instruction
15242	6	1	1	rest
21183	1	1	2	ready
22168	6	1	3	task
28186	8	1	4	interval
36205	6	2	1	rest
42182	1	2	2	ready
43164	6	2	3	task
49186	8	2	4	interval
57201	6	3	1	rest
63177	1	3	2	ready
64167	6	3	3	task
70191	8	3	4	interval
78205	6	4	1	rest
84183	1	4	2	ready
85192	6	4	3	task
91172	8	4	4	interval
99210	6	5	1	rest
105206	1	5	2	ready
106172	6	5	3	task
112209	8	5	4	interval
120210	6	6	1	rest
126198	1	6	2	ready
127198	6	6	3	task
133174	8	6	4	interval
141217	6	7	1	rest
147169	1	7	2	ready
148198	6	7	3	task
154203	8	7	4	interval
162213	6	8	1	rest
168191	1	8	2	ready
169186	6	8	3	task
175177	8	8	4	interval
183225	6	9	1	rest
189178	1	9	2	ready
190181	6	9	3	task
196196	8	9	4	interval
204219	6	10	1	rest
210203	1	10	2	ready
211197	6	10	3	task
217207	8	10	4	interval
225220	6	11	1	rest
231207	1	11	2	ready
232182	6	11	3	task
238209	8	11	4	interval
246234	6	12	1	rest
252219	1	12	2	ready
253190	6	12	3	task
259217	8	12	4	interval
267234	6	13	1	rest
273220	1	13	2	ready
274219	6	13	3	task
280220	8	13	4	interval
288234	6	14	1	rest
294192	1	14	2	ready
295200	6	14	3	task
301198	8	14	4	interval
309233	6	15	1	rest
315196	1	15	2	ready
316224	6	15	3	task
322195	8	15	4	interval
330236	6	16	1	rest
336193	1	16	2	ready
337217	6	16	3	task
343220	8	16	4	interval
351240	6	17	1	rest
357198	1	17	2	ready
358197	6	17	3	task
364198	8	17	4	interval
372240	6	18	1	rest
378218	1	18	2	ready
379220	6	18	3	task
385201	8	18	4	interval
393239	6	19	1	rest
399227	1	19	2	ready
400203	6	19	3	task
406219	8	19	4	interval
414242	6	20	1	rest
420228	1	20	2	ready
421222	6	20	3	task
427235	8	20	4	interval
