onset	duration	trial	value	instruction
7504	6	1	1	rest
13461	1	1	2	ready
14454	7	1	3	task
21326	7	1	4	interval
28475	6	2	1	rest
34464	1	2	2	ready
35465	7	2	3	task
42183	7	2	4	interval
49478	6	3	1	rest
55467	1	3	2	ready
56471	7	3	3	task
63127	7	3	4	interval
70481	6	4	1	rest
76458	1	4	2	ready
77472	7	4	3	task
84151	7	4	4	interval
91479	6	5	1	rest
97469	1	5	2	ready
98475	7	5	3	task
105145	7	5	4	interval
112483	6	6	1	rest
118473	1	6	2	ready
119470	7	6	3	task
126175	7	6	4	interval
133483	6	7	1	rest
139477	1	7	2	ready
140450	7	7	3	task
147096	7	7	4	interval
154484	6	8	1	rest
160472	1	8	2	ready
161467	7	8	3	task
168161	7	8	4	interval
175491	6	9	1	rest
181493	1	9	2	ready
182459	7	9	3	task
189128	7	9	4	interval
196487	6	10	1	rest
202479	1	10	2	ready
203453	7	10	3	task
210129	7	10	4	interval
217484	6	11	1	rest
223474	1	11	2	ready
224460	7	11	3	task
231330	7	11	4	interval
238489	6	12	1	rest
244448	1	12	2	ready
245475	7	12	3	task
252160	7	12	4	interval
259490	6	13	1	rest
265484	1	13	2	ready
266460	7	13	3	task
273127	7	13	4	interval
280492	6	14	1	rest
286487	1	14	2	ready
287486	7	14	3	task
294171	7	14	4	interval
301498	6	15	1	rest
307488	1	15	2	ready
308482	7	15	3	task
315186	7	15	4	interval
322506	6	16	1	rest
328492	1	16	2	ready
329464	7	16	3	task
336136	7	16	4	interval
343504	6	17	1	rest
349475	1	17	2	ready
350491	7	17	3	task
357186	7	17	4	interval
364503	6	18	1	rest
370496	1	18	2	ready
371494	7	18	3	task
378291	7	18	4	interval
385508	6	19	1	rest
391497	1	19	2	ready
392477	7	19	3	task
399169	7	19	4	interval
406511	6	20	1	rest
412496	1	20	2	ready
413477	7	20	3	task
420188	7	20	4	interval
