onset	duration	trial	value	instruction
8240	6	1	1	rest
14241	1	1	2	ready
15168	7	1	3	task
21838	7	1	4	interval
29193	6	2	1	rest
35164	1	2	2	ready
36202	7	2	3	task
42773	7	2	4	interval
50198	6	3	1	rest
56156	1	3	2	ready
57157	7	3	3	task
63745	8	3	4	interval
71201	6	4	1	rest
77182	1	4	2	ready
78200	7	4	3	task
84812	7	4	4	interval
92209	6	5	1	rest
98207	1	5	2	ready
99207	7	5	3	task
105816	7	5	4	interval
113209	6	6	1	rest
119178	1	6	2	ready
120194	7	6	3	task
126867	7	6	4	interval
134208	6	7	1	rest
140193	1	7	2	ready
141194	7	7	3	task
147772	7	7	4	interval
155218	6	8	1	rest
161178	1	8	2	ready
162201	7	8	3	task
168841	7	8	4	interval
176215	6	9	1	rest
182178	1	9	2	ready
183197	7	9	3	task
189785	7	9	4	interval
197220	6	10	1	rest
203198	1	10	2	ready
204218	7	10	3	task
210799	7	10	4	interval
218221	6	11	1	rest
224188	1	11	2	ready
225216	7	11	3	task
231833	7	11	4	interval
239224	6	12	1	rest
245199	1	12	2	ready
246226	7	12	3	task
252803	7	12	4	interval
260221	6	13	1	rest
266188	1	13	2	ready
267206	7	13	3	task
273861	7	13	4	interval
281225	6	14	1	rest
287209	1	14	2	ready
288225	7	14	3	task
294817	7	14	4	interval
302230	6	15	1	rest
308200	1	15	2	ready
309223	7	15	3	task
315806	7	15	4	interval
323235	6	16	1	rest
329193	1	16	2	ready
330222	7	16	3	task
336808	7	16	4	interval
344234	6	17	1	rest
350198	1	17	2	ready
351229	7	17	3	task
357846	7	17	4	interval
365239	6	18	1	rest
371202	1	18	2	ready
372226	7	18	3	task
378863	7	18	4	interval
386242	6	19	1	rest
392212	1	19	2	ready
393233	7	19	3	task
399852	7	19	4	interval
407245	6	20	1	rest
413247	1	20	2	ready
414250	7	20	3	task
420884	7	20	4	interval
