onset	duration	trial	value	instruction
6125	6	1	1	rest
12029	1	1	2	ready
13029	6	1	3	task
18980	8	1	4	interval
27060	6	2	1	rest
33030	1	2	2	ready
34045	6	2	3	task
39979	8	2	4	interval
48074	6	3	1	rest
54037	1	3	2	ready
55043	6	3	3	task
60988	8	3	4	interval
69076	6	4	1	rest
75034	1	4	2	ready
76038	6	4	3	task
81985	8	4	4	interval
90070	6	5	1	rest
96038	1	5	2	ready
97048	6	5	3	task
103001	8	5	4	interval
111074	6	6	1	rest
117073	1	6	2	ready
118050	6	6	3	task
123995	8	6	4	interval
132077	6	7	1	rest
138041	1	7	2	ready
139049	6	7	3	task
144992	8	7	4	interval
153088	6	8	1	rest
159055	1	8	2	ready
160066	6	8	3	task
165991	8	8	4	interval
174086	6	9	1	rest
180049	1	9	2	ready
181061	6	9	3	task
187003	8	9	4	interval
195094	6	10	1	rest
201057	1	10	2	ready
202049	6	10	3	task
208003	8	10	4	interval
216089	6	11	1	rest
222053	1	11	2	ready
223056	6	11	3	task
229001	8	11	4	interval
237091	6	12	1	rest
243051	1	12	2	ready
244066	6	12	3	task
250006	8	12	4	interval
258087	6	13	1	rest
264057	1	13	2	ready
265063	6	13	3	task
271003	8	13	4	interval
279087	6	14	1	rest
285055	1	14	2	ready
286065	6	14	3	task
292014	8	14	4	interval
300095	6	15	1	rest
306068	1	15	2	ready
307060	6	15	3	task
313011	8	15	4	interval
321091	6	16	1	rest
327063	1	16	2	ready
328073	6	16	3	task
334024	8	16	4	interval
342103	6	17	1	rest
348074	1	17	2	ready
349076	6	17	3	task
355019	8	17	4	interval
363098	6	18	1	rest
369076	1	18	2	ready
370078	6	18	3	task
376023	8	18	4	interval
384104	6	19	1	rest
390075	1	19	2	ready
391082	6	19	3	task
397021	8	19	4	interval
405105	6	20	1	rest
411073	1	20	2	ready
412077	6	20	3	task
418039	8	20	4	interval
