onset	duration	trial	value	instruction
9065	6	1	1	rest
15011	1	1	2	ready
16012	6	1	3	task
21958	8	1	4	interval
30041	6	2	1	rest
36016	1	2	2	ready
37016	6	2	3	task
42958	8	2	4	interval
51053	6	3	1	rest
57016	1	3	2	ready
58013	6	3	3	task
63967	8	3	4	interval
72051	6	4	1	rest
78014	1	4	2	ready
79018	6	4	3	task
84966	8	4	4	interval
93057	6	5	1	rest
99020	1	5	2	ready
100040	6	5	3	task
105975	8	5	4	interval
114061	6	6	1	rest
120027	1	6	2	ready
121033	6	6	3	task
126980	8	6	4	interval
135062	6	7	1	rest
141028	1	7	2	ready
142034	6	7	3	task
147985	8	7	4	interval
156063	6	8	1	rest
162029	1	8	2	ready
163040	6	8	3	task
168993	8	8	4	interval
177066	6	9	1	rest
183038	1	9	2	ready
184032	6	9	3	task
189982	8	9	4	interval
198067	6	10	1	rest
204036	1	10	2	ready
205046	6	10	3	task
210986	8	10	4	interval
219074	6	11	1	rest
225051	1	11	2	ready
226049	6	11	3	task
231993	8	11	4	interval
240080	6	12	1	rest
246047	1	12	2	ready
247042	6	12	3	task
252994	8	12	4	interval
261077	6	13	1	rest
267050	1	13	2	ready
268047	6	13	3	task
273992	8	13	4	interval
282073	6	14	1	rest
288040	1	14	2	ready
289045	6	14	3	task
294992	8	14	4	interval
303076	6	15	1	rest
309053	1	15	2	ready
310046	6	15	3	task
315993	8	15	4	interval
324080	6	16	1	rest
330045	1	16	2	ready
331066	6	16	3	task
336997	8	16	4	interval
345087	6	17	1	rest
351045	1	17	2	ready
352056	6	17	3	task
357998	8	17	4	interval
366085	6	18	1	rest
372042	1	18	2	ready
373047	6	18	3	task
378999	8	18	4	interval
387078	6	19	1	rest
393056	1	19	2	ready
394047	6	19	3	task
399998	8	19	4	interval
408087	6	20	1	rest
414069	1	20	2	ready
415062	6	20	3	task
421003	8	20	4	interval
