onset	duration	trial	value	instruction
5944	6	1	1	rest
11882	1	1	2	ready
12894	6	1	3	task
18839	8	1	4	interval
26918	6	2	1	rest
32886	1	2	2	ready
33896	6	2	3	task
39838	8	2	4	interval
47920	6	3	1	rest
53891	1	3	2	ready
54899	6	3	3	task
60838	8	3	4	interval
68922	6	4	1	rest
74894	1	4	2	ready
75892	6	4	3	task
81840	8	4	4	interval
89932	6	5	1	rest
95902	1	5	2	ready
96899	6	5	3	task
102847	8	5	4	interval
110936	6	6	1	rest
116899	1	6	2	ready
117904	6	6	3	task
123854	8	6	4	interval
131933	6	7	1	rest
137902	1	7	2	ready
138906	6	7	3	task
144847	8	7	4	interval
152936	6	8	1	rest
158918	1	8	2	ready
159915	6	8	3	task
165862	8	8	4	interval
173941	6	9	1	rest
179910	1	9	2	ready
180909	6	9	3	task
186865	8	9	4	interval
194945	6	10	1	rest
200910	1	10	2	ready
201909	6	10	3	task
207861	8	10	4	interval
215945	6	11	1	rest
221928	1	11	2	ready
222918	6	11	3	task
228866	8	11	4	interval
236951	6	12	1	rest
242914	1	12	2	ready
243921	6	12	3	task
249870	8	12	4	interval
257956	6	13	1	rest
263931	1	13	2	ready
264929	6	13	3	task
270879	8	13	4	interval
278954	6	14	1	rest
284921	1	14	2	ready
285932	6	14	3	task
291870	8	14	4	interval
299962	6	15	1	rest
305923	1	15	2	ready
306924	6	15	3	task
312868	8	15	4	interval
320950	6	16	1	rest
326924	1	16	2	ready
327934	6	16	3	task
333870	8	16	4	interval
341955	6	17	1	rest
347925	1	17	2	ready
348926	6	17	3	task
354876	8	17	4	interval
362963	6	18	1	rest
368928	1	18	2	ready
369929	6	18	3	task
375877	8	18	4	interval
383964	6	19	1	rest
389929	1	19	2	ready
390935	6	19	3	task
396879	8	19	4	interval
404969	6	20	1	rest
410935	1	20	2	ready
411928	6	20	3	task
417898	8	20	4	interval
