onset	duration	trial	value	instruction
4786	6	1	1	rest
10716	1	1	2	ready
11709	6	1	3	task
17728	8	1	4	interval
25750	6	2	1	rest
31713	1	2	2	ready
32715	6	2	3	task
38709	8	2	4	interval
46756	6	3	1	rest
52723	1	3	2	ready
53731	6	3	3	task
59716	8	3	4	interval
67752	6	4	1	rest
73709	1	4	2	ready
74717	6	4	3	task
80715	8	4	4	interval
88749	6	5	1	rest
94722	1	5	2	ready
95719	6	5	3	task
101721	8	5	4	interval
109750	6	6	1	rest
115721	1	6	2	ready
116720	6	6	3	task
122722	8	6	4	interval
130752	6	7	1	rest
136713	1	7	2	ready
137727	6	7	3	task
143726	8	7	4	interval
151759	6	8	1	rest
157722	1	8	2	ready
158724	6	8	3	task
164731	8	8	4	interval
172761	6	9	1	rest
178723	1	9	2	ready
179726	6	9	3	task
185731	8	9	4	interval
193765	6	10	1	rest
199731	1	10	2	ready
200729	6	10	3	task
206721	8	10	4	interval
214761	6	11	1	rest
220728	1	11	2	ready
221732	6	11	3	task
227732	8	11	4	interval
235771	6	12	1	rest
241730	1	12	2	ready
242735	6	12	3	task
248730	8	12	4	interval
256771	6	13	1	rest
262743	1	13	2	ready
263742	6	13	3	task
269737	8	13	4	interval
277772	6	14	1	rest
283749	1	14	2	ready
284738	6	14	3	task
290740	8	14	4	interval
298777	6	15	1	rest
304743	1	15	2	ready
305743	6	15	3	task
311740	8	15	4	interval
319780	6	16	1	rest
325750	1	16	2	ready
326747	6	16	3	task
332750	8	16	4	interval
340790	6	17	1	rest
346742	1	17	2	ready
347755	6	17	3	task
353764	8	17	4	interval
361786	6	18	1	rest
367758	1	18	2	ready
368772	6	18	3	task
374754	8	18	4	interval
382786	6	19	1	rest
388768	1	19	2	ready
389770	6	19	3	task
395762	8	19	4	interval
403790	6	20	1	rest
409759	1	20	2	ready
410758	6	20	3	task
416766	8	20	4	interval
