onset	duration	trial	value	instruction
7310	6	1	1	rest
13272	1	1	2	ready
14280	7	1	3	task
20934	7	1	4	interval
28274	6	2	1	rest
34270	1	2	2	ready
35264	7	2	3	task
41915	7	2	4	interval
49273	6	3	1	rest
55259	1	3	2	ready
56269	7	3	3	task
62915	7	3	4	interval
70283	6	4	1	rest
76244	1	4	2	ready
77271	7	4	3	task
83922	7	4	4	interval
91290	6	5	1	rest
97249	1	5	2	ready
98262	7	5	3	task
104932	7	5	4	interval
112293	6	6	1	rest
118254	1	6	2	ready
119301	7	6	3	task
126203	7	6	4	interval
133296	6	7	1	rest
139262	1	7	2	ready
140276	7	7	3	task
146905	7	7	4	interval
154288	6	8	1	rest
160283	1	8	2	ready
161289	7	8	3	task
167895	7	8	4	interval
175296	6	9	1	rest
181283	1	9	2	ready
182290	7	9	3	task
189092	7	9	4	interval
196296	6	10	1	rest
202288	1	10	2	ready
203301	7	10	3	task
209948	7	10	4	interval
217303	6	11	1	rest
223283	1	11	2	ready
224297	7	11	3	task
230935	7	11	4	interval
238303	6	12	1	rest
244296	1	12	2	ready
245294	7	12	3	task
251995	7	12	4	interval
259306	6	13	1	rest
265295	1	13	2	ready
266293	7	13	3	task
273101	7	13	4	interval
280303	6	14	1	rest
286268	1	14	2	ready
287300	7	14	3	task
294140	7	14	4	interval
301308	6	15	1	rest
307269	1	15	2	ready
308303	7	15	3	task
314908	7	15	4	interval
322309	6	16	1	rest
328274	1	16	2	ready
329303	7	16	3	task
335948	7	16	4	interval
343311	6	17	1	rest
349276	1	17	2	ready
350276	7	17	3	task
356906	7	17	4	interval
364314	6	18	1	rest
370283	1	18	2	ready
371302	7	18	3	task
377943	7	18	4	interval
385318	6	19	1	rest
391281	1	19	2	ready
392300	7	19	3	task
399113	7	19	4	interval
406317	6	20	1	rest
412318	1	20	2	ready
413315	7	20	3	task
420118	7	20	4	interval
