onset	duration	trial	value	instruction
19205	6	1	1	rest
25113	1	1	2	ready
26115	6	1	3	task
32062	8	1	4	interval
40142	6	2	1	rest
46107	1	2	2	ready
47117	6	2	3	task
53059	8	2	4	interval
61144	6	3	1	rest
67106	1	3	2	ready
68114	6	3	3	task
74062	8	3	4	interval
82142	6	4	1	rest
88116	1	4	2	ready
89123	6	4	3	task
95062	8	4	4	interval
103142	6	5	1	rest
109121	1	5	2	ready
110116	6	5	3	task
116066	8	5	4	interval
124148	6	6	1	rest
130124	1	6	2	ready
131119	6	6	3	task
137066	8	6	4	interval
145148	6	7	1	rest
151115	1	7	2	ready
152130	6	7	3	task
158071	8	7	4	interval
166155	6	8	1	rest
172133	1	8	2	ready
173125	6	8	3	task
179072	8	8	4	interval
187159	6	9	1	rest
193125	1	9	2	ready
194144	6	9	3	task
200072	8	9	4	interval
208153	6	10	1	rest
214133	1	10	2	ready
215126	6	10	3	task
221069	8	10	4	interval
229158	6	11	1	rest
235134	1	11	2	ready
236133	6	11	3	task
242068	8	11	4	interval
250157	6	12	1	rest
256134	1	12	2	ready
257140	6	12	3	task
263078	8	12	4	interval
271162	6	13	1	rest
277133	1	13	2	ready
278140	6	13	3	task
284079	8	13	4	interval
292166	6	14	1	rest
298135	1	14	2	ready
299147	6	14	3	task
305081	8	14	4	interval
313161	6	15	1	rest
319132	1	15	2	ready
320132	6	15	3	task
326084	8	15	4	interval
334169	6	16	1	rest
340139	1	16	2	ready
341135	6	16	3	task
347083	8	16	4	interval
355165	6	17	1	rest
361133	1	17	2	ready
362136	6	17	3	task
368087	8	17	4	interval
376167	6	18	1	rest
382149	1	18	2	ready
383135	6	18	3	task
389096	8	18	4	interval
397168	6	19	1	rest
403153	1	19	2	ready
404148	6	19	3	task
410083	8	19	4	interval
418174	6	20	1	rest
424146	1	20	2	ready
425140	6	20	3	task
431094	8	20	4	interval
