onset	duration	trial	value	instruction
5620	6	1	1	rest
11551	1	1	2	ready
12559	6	1	3	task
18529	8	1	4	interval
26590	6	2	1	rest
32556	1	2	2	ready
33561	6	2	3	task
39526	8	2	4	interval
47588	6	3	1	rest
53551	1	3	2	ready
54574	6	3	3	task
60531	8	3	4	interval
68602	6	4	1	rest
74568	1	4	2	ready
75587	6	4	3	task
81530	8	4	4	interval
89601	6	5	1	rest
95564	1	5	2	ready
96573	6	5	3	task
102537	8	5	4	interval
110601	6	6	1	rest
116556	1	6	2	ready
117571	6	6	3	task
123539	8	6	4	interval
131601	6	7	1	rest
137572	1	7	2	ready
138574	6	7	3	task
144541	8	7	4	interval
152600	6	8	1	rest
158583	1	8	2	ready
159595	6	8	3	task
165538	8	8	4	interval
173607	6	9	1	rest
179572	1	9	2	ready
180602	6	9	3	task
186547	8	9	4	interval
194616	6	10	1	rest
200569	1	10	2	ready
201578	6	10	3	task
207544	8	10	4	interval
215611	6	11	1	rest
221588	1	11	2	ready
222606	6	11	3	task
228542	8	11	4	interval
236610	6	12	1	rest
242583	1	12	2	ready
243585	6	12	3	task
249554	8	12	4	interval
257617	6	13	1	rest
263579	1	13	2	ready
264592	6	13	3	task
270553	8	13	4	interval
278620	6	14	1	rest
284585	1	14	2	ready
285593	6	14	3	task
291557	8	14	4	interval
299617	6	15	1	rest
305582	1	15	2	ready
306608	6	15	3	task
312557	8	15	4	interval
320627	6	16	1	rest
326586	1	16	2	ready
327598	6	16	3	task
333569	8	16	4	interval
341639	6	17	1	rest
347595	1	17	2	ready
348623	6	17	3	task
354571	8	17	4	interval
362629	6	18	1	rest
368597	1	18	2	ready
369626	6	18	3	task
375568	8	18	4	interval
383629	6	19	1	rest
389619	1	19	2	ready
390605	6	19	3	task
396575	8	19	4	interval
404639	6	20	1	rest
410600	1	20	2	ready
411604	6	20	3	task
417571	8	20	4	interval
