onset	duration	trial	value	instruction
5231	6	1	1	rest
11170	1	1	2	ready
12174	6	1	3	task
18193	8	1	4	interval
26206	6	2	1	rest
32187	1	2	2	ready
33186	6	2	3	task
39168	8	2	4	interval
47210	6	3	1	rest
53174	1	3	2	ready
54172	6	3	3	task
60173	8	3	4	interval
68212	6	4	1	rest
74169	1	4	2	ready
75169	6	4	3	task
81200	8	4	4	interval
89208	6	5	1	rest
95172	1	5	2	ready
96177	6	5	3	task
102194	8	5	4	interval
110220	6	6	1	rest
116215	1	6	2	ready
117177	6	6	3	task
123176	8	6	4	interval
131224	6	7	1	rest
137209	1	7	2	ready
138202	6	7	3	task
144208	8	7	4	interval
152217	6	8	1	rest
158219	1	8	2	ready
159199	6	8	3	task
165193	8	8	4	interval
173220	6	9	1	rest
179214	1	9	2	ready
180184	6	9	3	task
186227	8	9	4	interval
194228	6	10	1	rest
200197	1	10	2	ready
201191	6	10	3	task
207190	8	10	4	interval
215238	6	11	1	rest
221216	1	11	2	ready
222206	6	11	3	task
228199	8	11	4	interval
236245	6	12	1	rest
242220	1	12	2	ready
243231	6	12	3	task
249202	8	12	4	interval
257244	6	13	1	rest
263236	1	13	2	ready
264199	6	13	3	task
270222	8	13	4	interval
278244	6	14	1	rest
284224	1	14	2	ready
285208	6	14	3	task
291230	8	14	4	interval
299246	6	15	1	rest
305209	1	15	2	ready
306228	6	15	3	task
312230	8	15	4	interval
320243	6	16	1	rest
326235	1	16	2	ready
327235	6	16	3	task
333227	8	16	4	interval
341246	6	17	1	rest
347242	1	17	2	ready
348230	6	17	3	task
354226	8	17	4	interval
362242	6	18	1	rest
368209	1	18	2	ready
369213	6	18	3	task
375208	8	18	4	interval
383248	6	19	1	rest
389239	1	19	2	ready
390230	6	19	3	task
396233	8	19	4	interval
404252	6	20	1	rest
410211	1	20	2	ready
411219	6	20	3	task
417214	8	20	4	interval
