onset	duration	trial	value	instruction
5242	6	1	1	rest
11169	1	1	2	ready
12170	6	1	3	task
18164	8	1	4	interval
26207	6	2	1	rest
32175	1	2	2	ready
33177	6	2	3	task
39182	8	2	4	interval
47210	6	3	1	rest
53174	1	3	2	ready
54179	6	3	3	task
60170	8	3	4	interval
68210	6	4	1	rest
74184	1	4	2	ready
75180	6	4	3	task
81188	8	4	4	interval
89215	6	5	1	rest
95187	1	5	2	ready
96173	6	5	3	task
102179	8	5	4	interval
110208	6	6	1	rest
116179	1	6	2	ready
117177	6	6	3	task
123176	8	6	4	interval
131216	6	7	1	rest
137182	1	7	2	ready
138191	6	7	3	task
144188	8	7	4	interval
152218	6	8	1	rest
158192	1	8	2	ready
159181	6	8	3	task
165189	8	8	4	interval
173227	6	9	1	rest
179190	1	9	2	ready
180186	6	9	3	task
186191	8	9	4	interval
194226	6	10	1	rest
200196	1	10	2	ready
201186	6	10	3	task
207196	8	10	4	interval
215229	6	11	1	rest
221195	1	11	2	ready
222193	6	11	3	task
228188	8	11	4	interval
236236	6	12	1	rest
242206	1	12	2	ready
243203	6	12	3	task
249204	8	12	4	interval
257238	6	13	1	rest
263195	1	13	2	ready
264204	6	13	3	task
270196	8	13	4	interval
278237	6	14	1	rest
284209	1	14	2	ready
285206	6	14	3	task
291219	8	14	4	interval
299249	6	15	1	rest
305210	1	15	2	ready
306211	6	15	3	task
312208	8	15	4	interval
320250	6	16	1	rest
326211	1	16	2	ready
327220	6	16	3	task
333222	8	16	4	interval
341247	6	17	1	rest
347211	1	17	2	ready
348207	6	17	3	task
354224	8	17	4	interval
362251	6	18	1	rest
368223	1	18	2	ready
369236	6	18	3	task
375219	8	18	4	interval
383256	6	19	1	rest
389218	1	19	2	ready
390218	6	19	3	task
396227	8	19	4	interval
404257	6	20	1	rest
410222	1	20	2	ready
411223	6	20	3	task
417229	8	20	4	interval
