onset	duration	trial	value	instruction
6255	6	1	1	rest
12194	1	1	2	ready
13194	6	1	3	task
19133	8	1	4	interval
27206	6	2	1	rest
33173	1	2	2	ready
34183	6	2	3	task
40138	8	2	4	interval
48216	6	3	1	rest
54180	1	3	2	ready
55186	6	3	3	task
61131	8	3	4	interval
69217	6	4	1	rest
75176	1	4	2	ready
76188	6	4	3	task
82133	8	4	4	interval
90218	6	5	1	rest
96200	1	5	2	ready
97194	6	5	3	task
103141	8	5	4	interval
111222	6	6	1	rest
117184	1	6	2	ready
118184	6	6	3	task
124145	8	6	4	interval
132222	6	7	1	rest
138194	1	7	2	ready
139188	6	7	3	task
145139	8	7	4	interval
153223	6	8	1	rest
159183	1	8	2	ready
160203	6	8	3	task
166137	8	8	4	interval
174223	6	9	1	rest
180196	1	9	2	ready
181207	6	9	3	task
187137	8	9	4	interval
195224	6	10	1	rest
201193	1	10	2	ready
202189	6	10	3	task
208140	8	10	4	interval
216229	6	11	1	rest
222199	1	11	2	ready
223199	6	11	3	task
229140	8	11	4	interval
237226	6	12	1	rest
243198	1	12	2	ready
244196	6	12	3	task
250148	8	12	4	interval
258225	6	13	1	rest
264202	1	13	2	ready
265201	6	13	3	task
271149	8	13	4	interval
279226	6	14	1	rest
285202	1	14	2	ready
286200	6	14	3	task
292152	8	14	4	interval
300228	6	15	1	rest
306211	1	15	2	ready
307200	6	15	3	task
313146	8	15	4	interval
321228	6	16	1	rest
327202	1	16	2	ready
328207	6	16	3	task
334154	8	16	4	interval
342232	6	17	1	rest
348202	1	17	2	ready
349201	6	17	3	task
355150	8	17	4	interval
363231	6	18	1	rest
369201	1	18	2	ready
370203	6	18	3	task
376152	8	18	4	interval
384230	6	19	1	rest
390199	1	19	2	ready
391212	6	19	3	task
397154	8	19	4	interval
405238	6	20	1	rest
411209	1	20	2	ready
412202	6	20	3	task
418154	8	20	4	interval
