onset	duration	trial	value	instruction
5342	6	1	1	rest
11285	1	1	2	ready
12290	6	1	3	task
18225	8	1	4	interval
26310	6	2	1	rest
32284	1	2	2	ready
33290	6	2	3	task
39232	8	2	4	interval
47311	6	3	1	rest
53294	1	3	2	ready
54305	6	3	3	task
60233	8	3	4	interval
68317	6	4	1	rest
74290	1	4	2	ready
75284	6	4	3	task
81237	8	4	4	interval
89320	6	5	1	rest
95297	1	5	2	ready
96296	6	5	3	task
102237	8	5	4	interval
110317	6	6	1	rest
116287	1	6	2	ready
117298	6	6	3	task
123235	8	6	4	interval
131326	6	7	1	rest
137300	1	7	2	ready
138293	6	7	3	task
144244	8	7	4	interval
152328	6	8	1	rest
158315	1	8	2	ready
159305	6	8	3	task
165249	8	8	4	interval
173328	6	9	1	rest
179301	1	9	2	ready
180304	6	9	3	task
186249	8	9	4	interval
194334	6	10	1	rest
200303	1	10	2	ready
201305	6	10	3	task
207256	8	10	4	interval
215331	6	11	1	rest
221305	1	11	2	ready
222307	6	11	3	task
228244	8	11	4	interval
236336	6	12	1	rest
242301	1	12	2	ready
243317	6	12	3	task
249248	8	12	4	interval
257336	6	13	1	rest
263307	1	13	2	ready
264315	6	13	3	task
270255	8	13	4	interval
278337	6	14	1	rest
284317	1	14	2	ready
285313	6	14	3	task
291253	8	14	4	interval
299338	6	15	1	rest
305307	1	15	2	ready
306324	6	15	3	task
312264	8	15	4	interval
320342	6	16	1	rest
326312	1	16	2	ready
327316	6	16	3	task
333266	8	16	4	interval
341340	6	17	1	rest
347324	1	17	2	ready
348310	6	17	3	task
354265	8	17	4	interval
362341	6	18	1	rest
368321	1	18	2	ready
369319	6	18	3	task
375261	8	18	4	interval
383350	6	19	1	rest
389319	1	19	2	ready
390325	6	19	3	task
396267	8	19	4	interval
404351	6	20	1	rest
410318	1	20	2	ready
411313	6	20	3	task
417263	8	20	4	interval
