onset	duration	trial	value	instruction
16826	6	1	1	rest
22727	1	1	2	ready
23729	6	1	3	task
29670	8	1	4	interval
37762	6	2	1	rest
43732	1	2	2	ready
44739	6	2	3	task
50666	8	2	4	interval
58764	6	3	1	rest
64736	1	3	2	ready
65738	6	3	3	task
71683	8	3	4	interval
79767	6	4	1	rest
85735	1	4	2	ready
86733	6	4	3	task
92673	8	4	4	interval
100765	6	5	1	rest
106735	1	5	2	ready
107737	6	5	3	task
113678	8	5	4	interval
121770	6	6	1	rest
127744	1	6	2	ready
128731	6	6	3	task
134677	8	6	4	interval
142767	6	7	1	rest
148738	1	7	2	ready
149746	6	7	3	task
155691	8	7	4	interval
163769	6	8	1	rest
169740	1	8	2	ready
170747	6	8	3	task
176685	8	8	4	interval
184780	6	9	1	rest
190741	1	9	2	ready
191739	6	9	3	task
197680	8	9	4	interval
205776	6	10	1	rest
211739	1	10	2	ready
212744	6	10	3	task
218683	8	10	4	interval
226778	6	11	1	rest
232761	1	11	2	ready
233756	6	11	3	task
239686	8	11	4	interval
247781	6	12	1	rest
253758	1	12	2	ready
254759	6	12	3	task
260697	8	12	4	interval
268792	6	13	1	rest
274756	1	13	2	ready
275770	6	13	3	task
281691	8	13	4	interval
289784	6	14	1	rest
295757	1	14	2	ready
296766	6	14	3	task
302697	8	14	4	interval
310786	6	15	1	rest
316759	1	15	2	ready
317767	6	15	3	task
323705	8	15	4	interval
331799	6	16	1	rest
337786	1	16	2	ready
338771	6	16	3	task
344715	8	16	4	interval
352800	6	17	1	rest
358772	1	17	2	ready
359779	6	17	3	task
365714	8	17	4	interval
373798	6	18	1	rest
379765	1	18	2	ready
380771	6	18	3	task
386717	8	18	4	interval
394798	6	19	1	rest
400778	1	19	2	ready
401779	6	19	3	task
407706	8	19	4	interval
415792	6	20	1	rest
421776	1	20	2	ready
422780	6	20	3	task
428714	8	20	4	interval
