onset	duration	trial	value	instruction
7602	6	1	1	rest
13573	1	1	2	ready
14527	6	1	3	task
20497	8	1	4	interval
28568	6	2	1	rest
34552	1	2	2	ready
35538	6	2	3	task
41495	8	2	4	interval
49565	6	3	1	rest
55531	1	3	2	ready
56534	6	3	3	task
62496	8	3	4	interval
70575	6	4	1	rest
76579	1	4	2	ready
77542	6	4	3	task
83502	8	4	4	interval
91576	6	5	1	rest
97570	1	5	2	ready
98574	6	5	3	task
104510	8	5	4	interval
112578	6	6	1	rest
118540	1	6	2	ready
119551	6	6	3	task
125497	8	6	4	interval
133583	6	7	1	rest
139572	1	7	2	ready
140580	6	7	3	task
146508	8	7	4	interval
154581	6	8	1	rest
160571	1	8	2	ready
161551	6	8	3	task
167512	8	8	4	interval
175585	6	9	1	rest
181547	1	9	2	ready
182555	6	9	3	task
188511	8	9	4	interval
196589	6	10	1	rest
202554	1	10	2	ready
203590	6	10	3	task
209506	8	10	4	interval
217593	6	11	1	rest
223563	1	11	2	ready
224592	6	11	3	task
230513	8	11	4	interval
238595	6	12	1	rest
244585	1	12	2	ready
245566	6	12	3	task
251532	8	12	4	interval
259589	6	13	1	rest
265557	1	13	2	ready
266586	6	13	3	task
272519	8	13	4	interval
280594	6	14	1	rest
286562	1	14	2	ready
287579	6	14	3	task
293517	8	14	4	interval
301590	6	15	1	rest
307580	1	15	2	ready
308564	6	15	3	task
314517	8	15	4	interval
322598	6	16	1	rest
328586	1	16	2	ready
329570	6	16	3	task
335530	8	16	4	interval
343598	6	17	1	rest
349564	1	17	2	ready
350590	6	17	3	task
356523	8	17	4	interval
364605	6	18	1	rest
370573	1	18	2	ready
371572	6	18	3	task
377536	8	18	4	interval
385602	6	19	1	rest
391581	1	19	2	ready
392591	6	19	3	task
398522	8	19	4	interval
406604	6	20	1	rest
412594	1	20	2	ready
413580	6	20	3	task
419527	8	20	4	interval
