onset	duration	trial	value	instruction
5062	6	1	1	rest
10998	1	1	2	ready
11997	6	1	3	task
17949	8	1	4	interval
26031	6	2	1	rest
31997	1	2	2	ready
32993	6	2	3	task
38947	8	2	4	interval
47032	6	3	1	rest
53000	1	3	2	ready
54002	6	3	3	task
59958	8	3	4	interval
68034	6	4	1	rest
74006	1	4	2	ready
75012	6	4	3	task
80956	8	4	4	interval
89042	6	5	1	rest
95003	1	5	2	ready
96014	6	5	3	task
101956	8	5	4	interval
110035	6	6	1	rest
116006	1	6	2	ready
117008	6	6	3	task
122958	8	6	4	interval
131046	6	7	1	rest
137026	1	7	2	ready
138002	6	7	3	task
143953	8	7	4	interval
152034	6	8	1	rest
158006	1	8	2	ready
159010	6	8	3	task
164952	8	8	4	interval
173046	6	9	1	rest
179008	1	9	2	ready
180012	6	9	3	task
185969	8	9	4	interval
194043	6	10	1	rest
200014	1	10	2	ready
201009	6	10	3	task
206968	8	10	4	interval
215045	6	11	1	rest
221009	1	11	2	ready
222016	6	11	3	task
227969	8	11	4	interval
236048	6	12	1	rest
242015	1	12	2	ready
243026	6	12	3	task
248973	8	12	4	interval
257045	6	13	1	rest
263024	1	13	2	ready
264017	6	13	3	task
269976	8	13	4	interval
278053	6	14	1	rest
284022	1	14	2	ready
285019	6	14	3	task
290970	8	14	4	interval
299055	6	15	1	rest
305016	1	15	2	ready
306033	6	15	3	task
311974	8	15	4	interval
320064	6	16	1	rest
326045	1	16	2	ready
327033	6	16	3	task
332983	8	16	4	interval
341062	6	17	1	rest
347030	1	17	2	ready
348040	6	17	3	task
353986	8	17	4	interval
362076	6	18	1	rest
368031	1	18	2	ready
369042	6	18	3	task
374986	8	18	4	interval
383073	6	19	1	rest
389032	1	19	2	ready
390041	6	19	3	task
395988	8	19	4	interval
404068	6	20	1	rest
410045	1	20	2	ready
411051	6	20	3	task
416995	8	20	4	interval
