onset	duration	trial	value	instruction
9706	6	1	1	rest
15627	1	1	2	ready
16645	6	1	3	task
22646	8	1	4	interval
30668	6	2	1	rest
36634	1	2	2	ready
37638	6	2	3	task
43641	8	2	4	interval
51679	6	3	1	rest
57637	1	3	2	ready
58639	6	3	3	task
64629	8	3	4	interval
72674	6	4	1	rest
78639	1	4	2	ready
79643	6	4	3	task
85646	8	4	4	interval
93673	6	5	1	rest
99639	1	5	2	ready
100648	6	5	3	task
106646	8	5	4	interval
114681	6	6	1	rest
120651	1	6	2	ready
121650	6	6	3	task
127661	8	6	4	interval
135683	6	7	1	rest
141649	1	7	2	ready
142651	6	7	3	task
148647	8	7	4	interval
156679	6	8	1	rest
162667	1	8	2	ready
163647	6	8	3	task
169660	8	8	4	interval
177692	6	9	1	rest
183653	1	9	2	ready
184648	6	9	3	task
190651	8	9	4	interval
198690	6	10	1	rest
204659	1	10	2	ready
205663	6	10	3	task
211654	8	10	4	interval
219689	6	11	1	rest
225656	1	11	2	ready
226656	6	11	3	task
232662	8	11	4	interval
240693	6	12	1	rest
246661	1	12	2	ready
247658	6	12	3	task
253665	8	12	4	interval
261692	6	13	1	rest
267656	1	13	2	ready
268668	6	13	3	task
274663	8	13	4	interval
282698	6	14	1	rest
288677	1	14	2	ready
289664	6	14	3	task
295656	8	14	4	interval
303701	6	15	1	rest
309672	1	15	2	ready
310662	6	15	3	task
316664	8	15	4	interval
324706	6	16	1	rest
330666	1	16	2	ready
331675	6	16	3	task
337680	8	16	4	interval
345702	6	17	1	rest
351673	1	17	2	ready
352670	6	17	3	task
358667	8	17	4	interval
366711	6	18	1	rest
372672	1	18	2	ready
373676	6	18	3	task
379673	8	18	4	interval
387712	6	19	1	rest
393678	1	19	2	ready
394686	6	19	3	task
400683	8	19	4	interval
408722	6	20	1	rest
414688	1	20	2	ready
415688	6	20	3	task
421683	8	20	4	interval
