onset	duration	trial	value	instruction
9116	6	1	1	rest
15065	1	1	2	ready
16051	6	1	3	task
21994	8	1	4	interval
30085	6	2	1	rest
36052	1	2	2	ready
37053	6	2	3	task
42991	8	2	4	interval
51084	6	3	1	rest
57054	1	3	2	ready
58062	6	3	3	task
63992	8	3	4	interval
72086	6	4	1	rest
78069	1	4	2	ready
79059	6	4	3	task
84997	8	4	4	interval
93095	6	5	1	rest
99064	1	5	2	ready
100065	6	5	3	task
106001	8	5	4	interval
114092	6	6	1	rest
120059	1	6	2	ready
121079	6	6	3	task
127005	8	6	4	interval
135091	6	7	1	rest
141060	1	7	2	ready
142070	6	7	3	task
148009	8	7	4	interval
156103	6	8	1	rest
162071	1	8	2	ready
163081	6	8	3	task
169009	8	8	4	interval
177107	6	9	1	rest
183074	1	9	2	ready
184083	6	9	3	task
190012	8	9	4	interval
198102	6	10	1	rest
204073	1	10	2	ready
205086	6	10	3	task
211025	8	10	4	interval
219105	6	11	1	rest
225078	1	11	2	ready
226080	6	11	3	task
232023	8	11	4	interval
240108	6	12	1	rest
246080	1	12	2	ready
247078	6	12	3	task
253021	8	12	4	interval
261114	6	13	1	rest
267083	1	13	2	ready
268088	6	13	3	task
274030	8	13	4	interval
282113	6	14	1	rest
288091	1	14	2	ready
289091	6	14	3	task
295030	8	14	4	interval
303113	6	15	1	rest
309082	1	15	2	ready
310086	6	15	3	task
316026	8	15	4	interval
324124	6	16	1	rest
330086	1	16	2	ready
331092	6	16	3	task
337027	8	16	4	interval
345120	6	17	1	rest
351092	1	17	2	ready
352097	6	17	3	task
358037	8	17	4	interval
366125	6	18	1	rest
372090	1	18	2	ready
373099	6	18	3	task
379034	8	18	4	interval
387122	6	19	1	rest
393092	1	19	2	ready
394100	6	19	3	task
400036	8	19	4	interval
408129	6	20	1	rest
414095	1	20	2	ready
415099	6	20	3	task
421037	8	20	4	interval
