onset	duration	trial	value	instruction
5215	6	1	1	rest
11174	1	1	2	ready
12186	6	1	3	task
18130	8	1	4	interval
26196	6	2	1	rest
32169	1	2	2	ready
33165	6	2	3	task
39135	8	2	4	interval
47203	6	3	1	rest
53186	1	3	2	ready
54196	6	3	3	task
60141	8	3	4	interval
68203	6	4	1	rest
74171	1	4	2	ready
75188	6	4	3	task
81136	8	4	4	interval
89202	6	5	1	rest
95173	1	5	2	ready
96179	6	5	3	task
102144	8	5	4	interval
110202	6	6	1	rest
116204	1	6	2	ready
117190	6	6	3	task
123146	8	6	4	interval
131199	6	7	1	rest
137173	1	7	2	ready
138219	6	7	3	task
144145	8	7	4	interval
152205	6	8	1	rest
158171	1	8	2	ready
159194	6	8	3	task
165143	8	8	4	interval
173210	6	9	1	rest
179172	1	9	2	ready
180186	6	9	3	task
186140	8	9	4	interval
194209	6	10	1	rest
200170	1	10	2	ready
201188	6	10	3	task
207147	8	10	4	interval
215211	6	11	1	rest
221177	1	11	2	ready
222205	6	11	3	task
228142	8	11	4	interval
236214	6	12	1	rest
242182	1	12	2	ready
243193	6	12	3	task
249149	8	12	4	interval
257230	6	13	1	rest
263201	1	13	2	ready
264184	6	13	3	task
270151	8	13	4	interval
278218	6	14	1	rest
284186	1	14	2	ready
285199	6	14	3	task
291157	8	14	4	interval
299225	6	15	1	rest
305184	1	15	2	ready
306199	6	15	3	task
312165	8	15	4	interval
320230	6	16	1	rest
326185	1	16	2	ready
327197	6	16	3	task
333153	8	16	4	interval
341219	6	17	1	rest
347187	1	17	2	ready
348215	6	17	3	task
354160	8	17	4	interval
362227	6	18	1	rest
368194	1	18	2	ready
369208	6	18	3	task
375157	8	18	4	interval
383229	6	19	1	rest
389194	1	19	2	ready
390212	6	19	3	task
396169	8	19	4	interval
404231	6	20	1	rest
410223	1	20	2	ready
411202	6	20	3	task
417168	8	20	4	interval
