onset	duration	trial	value	instruction
5824	6	1	1	rest
11770	1	1	2	ready
12776	6	1	3	task
18727	8	1	4	interval
26805	6	2	1	rest
32766	1	2	2	ready
33776	6	2	3	task
39715	8	2	4	interval
47807	6	3	1	rest
53778	1	3	2	ready
54791	6	3	3	task
60723	8	3	4	interval
68813	6	4	1	rest
74785	1	4	2	ready
75799	6	4	3	task
81721	8	4	4	interval
89813	6	5	1	rest
95784	1	5	2	ready
96788	6	5	3	task
102727	8	5	4	interval
110821	6	6	1	rest
116781	1	6	2	ready
117792	6	6	3	task
123730	8	6	4	interval
131822	6	7	1	rest
137801	1	7	2	ready
138795	6	7	3	task
144734	8	7	4	interval
152827	6	8	1	rest
158789	1	8	2	ready
159820	6	8	3	task
165733	8	8	4	interval
173832	6	9	1	rest
179799	1	9	2	ready
180813	6	9	3	task
186748	8	9	4	interval
194831	6	10	1	rest
200803	1	10	2	ready
201812	6	10	3	task
207761	8	10	4	interval
215829	6	11	1	rest
221807	1	11	2	ready
222799	6	11	3	task
228741	8	11	4	interval
236839	6	12	1	rest
242806	1	12	2	ready
243824	6	12	3	task
249757	8	12	4	interval
257847	6	13	1	rest
263803	1	13	2	ready
264827	6	13	3	task
270755	8	13	4	interval
278846	6	14	1	rest
284816	1	14	2	ready
285816	6	14	3	task
291754	8	14	4	interval
299845	6	15	1	rest
305827	1	15	2	ready
306835	6	15	3	task
312761	8	15	4	interval
320853	6	16	1	rest
326821	1	16	2	ready
327829	6	16	3	task
333767	8	16	4	interval
341856	6	17	1	rest
347825	1	17	2	ready
348841	6	17	3	task
354780	8	17	4	interval
362867	6	18	1	rest
368822	1	18	2	ready
369841	6	18	3	task
375777	8	18	4	interval
383860	6	19	1	rest
389830	1	19	2	ready
390828	6	19	3	task
396776	8	19	4	interval
404869	6	20	1	rest
410834	1	20	2	ready
411836	6	20	3	task
417788	8	20	4	interval
