onset	duration	trial	value	instruction
10039	6	1	1	rest
15988	1	1	2	ready
17006	6	1	3	task
22947	8	1	4	interval
31004	6	2	1	rest
37005	1	2	2	ready
38003	6	2	3	task
43943	8	2	4	interval
52010	6	3	1	rest
57976	1	3	2	ready
59000	6	3	3	task
64945	8	3	4	interval
73005	6	4	1	rest
79012	1	4	2	ready
79981	6	4	3	task
85953	8	4	4	interval
94008	6	5	1	rest
99994	1	5	2	ready
100994	6	5	3	task
106945	8	5	4	interval
115016	6	6	1	rest
120982	1	6	2	ready
122009	6	6	3	task
127946	8	6	4	interval
136010	6	7	1	rest
142029	1	7	2	ready
142983	6	7	3	task
148960	8	7	4	interval
157021	6	8	1	rest
163010	1	8	2	ready
164023	6	8	3	task
169955	8	8	4	interval
178022	6	9	1	rest
184004	1	9	2	ready
185028	6	9	3	task
190958	8	9	4	interval
199024	6	10	1	rest
205007	1	10	2	ready
206004	6	10	3	task
211957	8	10	4	interval
220023	6	11	1	rest
226013	1	11	2	ready
227025	6	11	3	task
232962	8	11	4	interval
241024	6	12	1	rest
247024	1	12	2	ready
248030	6	12	3	task
253958	8	12	4	interval
262023	6	13	1	rest
268011	1	13	2	ready
268996	6	13	3	task
274964	8	13	4	interval
283026	6	14	1	rest
289020	1	14	2	ready
290021	6	14	3	task
295964	8	14	4	interval
304028	6	15	1	rest
309997	1	15	2	ready
311017	6	15	3	task
316968	8	15	4	interval
325031	6	16	1	rest
331018	1	16	2	ready
332019	6	16	3	task
337969	8	16	4	interval
346040	6	17	1	rest
352020	1	17	2	ready
353029	6	17	3	task
358966	8	17	4	interval
367047	6	18	1	rest
373033	1	18	2	ready
374039	6	18	3	task
379981	8	18	4	interval
388051	6	19	1	rest
394052	1	19	2	ready
395041	6	19	3	task
400980	8	19	4	interval
409054	6	20	1	rest
415029	1	20	2	ready
416050	6	20	3	task
421983	8	20	4	interval
