onset	duration	trial	value	instruction
6112	6	1	1	rest
12055	1	1	2	ready
13070	6	1	3	task
19050	8	1	4	interval
27097	6	2	1	rest
33055	1	2	2	ready
34054	6	2	3	task
40075	8	2	4	interval
48097	6	3	1	rest
54070	1	3	2	ready
55074	6	3	3	task
61062	8	3	4	interval
69099	6	4	1	rest
75083	1	4	2	ready
76077	6	4	3	task
82058	8	4	4	interval
90103	6	5	1	rest
96064	1	5	2	ready
97059	6	5	3	task
103061	8	5	4	interval
111100	6	6	1	rest
117064	1	6	2	ready
118069	6	6	3	task
124064	8	6	4	interval
132104	6	7	1	rest
138065	1	7	2	ready
139066	6	7	3	task
145092	8	7	4	interval
153101	6	8	1	rest
159063	1	8	2	ready
160061	6	8	3	task
166063	8	8	4	interval
174107	6	9	1	rest
180072	1	9	2	ready
181071	6	9	3	task
187067	8	9	4	interval
195111	6	10	1	rest
201070	1	10	2	ready
202098	6	10	3	task
208069	8	10	4	interval
216113	6	11	1	rest
222092	1	11	2	ready
223070	6	11	3	task
229096	8	11	4	interval
237111	6	12	1	rest
243078	1	12	2	ready
244105	6	12	3	task
250075	8	12	4	interval
258118	6	13	1	rest
264078	1	13	2	ready
265082	6	13	3	task
271075	8	13	4	interval
279118	6	14	1	rest
285081	1	14	2	ready
286092	6	14	3	task
292078	8	14	4	interval
300117	6	15	1	rest
306077	1	15	2	ready
307081	6	15	3	task
313103	8	15	4	interval
321128	6	16	1	rest
327115	1	16	2	ready
328114	6	16	3	task
334098	8	16	4	interval
342125	6	17	1	rest
348088	1	17	2	ready
349086	6	17	3	task
355093	8	17	4	interval
363127	6	18	1	rest
369087	1	18	2	ready
370098	6	18	3	task
376095	8	18	4	interval
384128	6	19	1	rest
390096	1	19	2	ready
391096	6	19	3	task
397093	8	19	4	interval
405135	6	20	1	rest
411095	1	20	2	ready
412106	6	20	3	task
418098	8	20	4	interval
