onset	duration	trial	value	instruction
6424	6	1	1	rest
12384	1	1	2	ready
13358	6	1	3	task
19312	8	1	4	interval
27384	6	2	1	rest
33362	1	2	2	ready
34358	6	2	3	task
40308	8	2	4	interval
48393	6	3	1	rest
54349	1	3	2	ready
55369	6	3	3	task
61296	8	3	4	interval
69393	6	4	1	rest
75354	1	4	2	ready
76361	6	4	3	task
82292	8	4	4	interval
90389	6	5	1	rest
96367	1	5	2	ready
97356	6	5	3	task
103307	8	5	4	interval
111388	6	6	1	rest
117366	1	6	2	ready
118364	6	6	3	task
124304	8	6	4	interval
132385	6	7	1	rest
138360	1	7	2	ready
139360	6	7	3	task
145307	8	7	4	interval
153390	6	8	1	rest
159369	1	8	2	ready
160361	6	8	3	task
166305	8	8	4	interval
174402	6	9	1	rest
180377	1	9	2	ready
181374	6	9	3	task
187306	8	9	4	interval
195395	6	10	1	rest
201359	1	10	2	ready
202366	6	10	3	task
208321	8	10	4	interval
216407	6	11	1	rest
222361	1	11	2	ready
223374	6	11	3	task
229317	8	11	4	interval
237410	6	12	1	rest
243371	1	12	2	ready
244375	6	12	3	task
250313	8	12	4	interval
258407	6	13	1	rest
264377	1	13	2	ready
265374	6	13	3	task
271315	8	13	4	interval
279406	6	14	1	rest
285383	1	14	2	ready
286393	6	14	3	task
292323	8	14	4	interval
300415	6	15	1	rest
306384	1	15	2	ready
307378	6	15	3	task
313323	8	15	4	interval
321416	6	16	1	rest
327372	1	16	2	ready
328382	6	16	3	task
334320	8	16	4	interval
342408	6	17	1	rest
348379	1	17	2	ready
349378	6	17	3	task
355330	8	17	4	interval
363411	6	18	1	rest
369376	1	18	2	ready
370389	6	18	3	task
376329	8	18	4	interval
384416	6	19	1	rest
390387	1	19	2	ready
391387	6	19	3	task
397332	8	19	4	interval
405426	6	20	1	rest
411393	1	20	2	ready
412398	6	20	3	task
418333	8	20	4	interval
