onset	duration	trial	value	instruction
5402	6	1	1	rest
11345	1	1	2	ready
12337	6	1	3	task
18278	8	1	4	interval
26369	6	2	1	rest
32340	1	2	2	ready
33334	6	2	3	task
39281	8	2	4	interval
47364	6	3	1	rest
53336	1	3	2	ready
54333	6	3	3	task
60280	8	3	4	interval
68370	6	4	1	rest
74349	1	4	2	ready
75346	6	4	3	task
81276	8	4	4	interval
89367	6	5	1	rest
95352	1	5	2	ready
96348	6	5	3	task
102288	8	5	4	interval
110376	6	6	1	rest
116339	1	6	2	ready
117346	6	6	3	task
123285	8	6	4	interval
131375	6	7	1	rest
137345	1	7	2	ready
138351	6	7	3	task
144295	8	7	4	interval
152379	6	8	1	rest
158350	1	8	2	ready
159350	6	8	3	task
165296	8	8	4	interval
173391	6	9	1	rest
179355	1	9	2	ready
180364	6	9	3	task
186295	8	9	4	interval
194391	6	10	1	rest
200354	1	10	2	ready
201354	6	10	3	task
207299	8	10	4	interval
215397	6	11	1	rest
221367	1	11	2	ready
222372	6	11	3	task
228307	8	11	4	interval
236393	6	12	1	rest
242367	1	12	2	ready
243371	6	12	3	task
249311	8	12	4	interval
257404	6	13	1	rest
263382	1	13	2	ready
264380	6	13	3	task
270309	8	13	4	interval
278401	6	14	1	rest
284364	1	14	2	ready
285372	6	14	3	task
291314	8	14	4	interval
299403	6	15	1	rest
305371	1	15	2	ready
306373	6	15	3	task
312319	8	15	4	interval
320402	6	16	1	rest
326379	1	16	2	ready
327394	6	16	3	task
333310	8	16	4	interval
341403	6	17	1	rest
347373	1	17	2	ready
348374	6	17	3	task
354324	8	17	4	interval
362409	6	18	1	rest
368380	1	18	2	ready
369382	6	18	3	task
375317	8	18	4	interval
383412	6	19	1	rest
389385	1	19	2	ready
390388	6	19	3	task
396328	8	19	4	interval
404421	6	20	1	rest
410382	1	20	2	ready
411390	6	20	3	task
417321	8	20	4	interval
