onset	duration	trial	value	instruction
5163	6	1	1	rest
11105	1	1	2	ready
12118	6	1	3	task
18059	8	1	4	interval
26152	6	2	1	rest
32115	1	2	2	ready
33118	6	2	3	task
39079	8	2	4	interval
47147	6	3	1	rest
53114	1	3	2	ready
54118	6	3	3	task
60075	8	3	4	interval
68161	6	4	1	rest
74120	1	4	2	ready
75128	6	4	3	task
81070	8	4	4	interval
89160	6	5	1	rest
95129	1	5	2	ready
96133	6	5	3	task
102085	8	5	4	interval
110160	6	6	1	rest
116127	1	6	2	ready
117127	6	6	3	task
123078	8	6	4	interval
131165	6	7	1	rest
137134	1	7	2	ready
138145	6	7	3	task
144085	8	7	4	interval
152171	6	8	1	rest
158127	1	8	2	ready
159142	6	8	3	task
165089	8	8	4	interval
173174	6	9	1	rest
179138	1	9	2	ready
180141	6	9	3	task
186086	8	9	4	interval
194171	6	10	1	rest
200144	1	10	2	ready
201139	6	10	3	task
207092	8	10	4	interval
215170	6	11	1	rest
221140	1	11	2	ready
222151	6	11	3	task
228093	8	11	4	interval
236171	6	12	1	rest
242144	1	12	2	ready
243148	6	12	3	task
249092	8	12	4	interval
257176	6	13	1	rest
263146	1	13	2	ready
264150	6	13	3	task
270094	8	13	4	interval
278178	6	14	1	rest
284141	1	14	2	ready
285155	6	14	3	task
291107	8	14	4	interval
299187	6	15	1	rest
305161	1	15	2	ready
306164	6	15	3	task
312103	8	15	4	interval
320188	6	16	1	rest
326162	1	16	2	ready
327162	6	16	3	task
333104	8	16	4	interval
341188	6	17	1	rest
347169	1	17	2	ready
348157	6	17	3	task
354114	8	17	4	interval
362193	6	18	1	rest
368161	1	18	2	ready
369181	6	18	3	task
375107	8	18	4	interval
383199	6	19	1	rest
389162	1	19	2	ready
390177	6	19	3	task
396120	8	19	4	interval
404201	6	20	1	rest
410168	1	20	2	ready
411170	6	20	3	task
417121	8	20	4	interval
