onset	duration	trial	value	instruction
5642	6	1	1	rest
11587	1	1	2	ready
12578	6	1	3	task
18535	8	1	4	interval
26603	6	2	1	rest
32585	1	2	2	ready
33580	6	2	3	task
39536	8	2	4	interval
47603	6	3	1	rest
53594	1	3	2	ready
54590	6	3	3	task
60536	8	3	4	interval
68598	6	4	1	rest
74589	1	4	2	ready
75603	6	4	3	task
81548	8	4	4	interval
89613	6	5	1	rest
95576	1	5	2	ready
96593	6	5	3	task
102547	8	5	4	interval
110604	6	6	1	rest
116590	1	6	2	ready
117580	6	6	3	task
123545	8	6	4	interval
131613	6	7	1	rest
137599	1	7	2	ready
138597	6	7	3	task
144552	8	7	4	interval
152614	6	8	1	rest
158610	1	8	2	ready
159610	6	8	3	task
165548	8	8	4	interval
173618	6	9	1	rest
179606	1	9	2	ready
180612	6	9	3	task
186553	8	9	4	interval
194619	6	10	1	rest
200613	1	10	2	ready
201611	6	10	3	task
207558	8	10	4	interval
215618	6	11	1	rest
221612	1	11	2	ready
222603	6	11	3	task
228558	8	11	4	interval
236622	6	12	1	rest
242605	1	12	2	ready
243614	6	12	3	task
249560	8	12	4	interval
257629	6	13	1	rest
263614	1	13	2	ready
264622	6	13	3	task
270562	8	13	4	interval
278629	6	14	1	rest
284623	1	14	2	ready
285606	6	14	3	task
291564	8	14	4	interval
299630	6	15	1	rest
305596	1	15	2	ready
306625	6	15	3	task
312564	8	15	4	interval
320632	6	16	1	rest
326616	1	16	2	ready
327618	6	16	3	task
333574	8	16	4	interval
341641	6	17	1	rest
347599	1	17	2	ready
348627	6	17	3	task
354577	8	17	4	interval
362643	6	18	1	rest
368638	1	18	2	ready
369629	6	18	3	task
375577	8	18	4	interval
383641	6	19	1	rest
389632	1	19	2	ready
390616	6	19	3	task
396579	8	19	4	interval
404645	6	20	1	rest
410615	1	20	2	ready
411652	6	20	3	task
417586	8	20	4	interval
