onset	duration	trial	value	instruction
8932	6	1	1	rest
14846	1	1	2	ready
15843	6	1	3	task
21788	8	1	4	interval
29870	6	2	1	rest
35836	1	2	2	ready
36843	6	2	3	task
42795	8	2	4	interval
50882	6	3	1	rest
56845	1	3	2	ready
57865	6	3	3	task
63798	8	3	4	interval
71881	6	4	1	rest
77858	1	4	2	ready
78853	6	4	3	task
84803	8	4	4	interval
92880	6	5	1	rest
98850	1	5	2	ready
99849	6	5	3	task
105803	8	5	4	interval
113878	6	6	1	rest
119852	1	6	2	ready
120855	6	6	3	task
126801	8	6	4	interval
134875	6	7	1	rest
140849	1	7	2	ready
141856	6	7	3	task
147802	8	7	4	interval
155881	6	8	1	rest
161851	1	8	2	ready
162863	6	8	3	task
168808	8	8	4	interval
176881	6	9	1	rest
182859	1	9	2	ready
183851	6	9	3	task
189810	8	9	4	interval
197891	6	10	1	rest
203878	1	10	2	ready
204873	6	10	3	task
210817	8	10	4	interval
218892	6	11	1	rest
224875	1	11	2	ready
225872	6	11	3	task
231815	8	11	4	interval
239894	6	12	1	rest
245866	1	12	2	ready
246879	6	12	3	task
252816	8	12	4	interval
260897	6	13	1	rest
266867	1	13	2	ready
267869	6	13	3	task
273823	8	13	4	interval
281899	6	14	1	rest
287870	1	14	2	ready
288884	6	14	3	task
294826	8	14	4	interval
302902	6	15	1	rest
308878	1	15	2	ready
309874	6	15	3	task
315821	8	15	4	interval
323910	6	16	1	rest
329870	1	16	2	ready
330885	6	16	3	task
336823	8	16	4	interval
344904	6	17	1	rest
350887	1	17	2	ready
351881	6	17	3	task
357828	8	17	4	interval
365912	6	18	1	rest
371887	1	18	2	ready
372897	6	18	3	task
378833	8	18	4	interval
386922	6	19	1	rest
392896	1	19	2	ready
393897	6	19	3	task
399843	8	19	4	interval
407923	6	20	1	rest
413897	1	20	2	ready
414899	6	20	3	task
420838	8	20	4	interval
