onset	duration	trial	value	instruction
8492	6	1	1	rest
14434	1	1	2	ready
15432	6	1	3	task
21431	8	1	4	interval
29465	6	2	1	rest
35446	1	2	2	ready
36433	6	2	3	task
42443	8	2	4	interval
50466	6	3	1	rest
56431	1	3	2	ready
57437	6	3	3	task
63433	8	3	4	interval
71474	6	4	1	rest
77436	1	4	2	ready
78451	6	4	3	task
84459	8	4	4	interval
92472	6	5	1	rest
98452	1	5	2	ready
99439	6	5	3	task
105447	8	5	4	interval
113481	6	6	1	rest
119460	1	6	2	ready
120458	6	6	3	task
126448	8	6	4	interval
134494	6	7	1	rest
140461	1	7	2	ready
141453	6	7	3	task
147458	8	7	4	interval
155489	6	8	1	rest
161463	1	8	2	ready
162456	6	8	3	task
168464	8	8	4	interval
176499	6	9	1	rest
182461	1	9	2	ready
183455	6	9	3	task
189457	8	9	4	interval
197498	6	10	1	rest
203465	1	10	2	ready
204460	6	10	3	task
210469	8	10	4	interval
218493	6	11	1	rest
224471	1	11	2	ready
225462	6	11	3	task
231465	8	11	4	interval
239499	6	12	1	rest
245457	1	12	2	ready
246475	6	12	3	task
252464	8	12	4	interval
260498	6	13	1	rest
266461	1	13	2	ready
267468	6	13	3	task
273468	8	13	4	interval
281503	6	14	1	rest
287479	1	14	2	ready
288470	6	14	3	task
294478	8	14	4	interval
302505	6	15	1	rest
308472	1	15	2	ready
309480	6	15	3	task
315474	8	15	4	interval
323511	6	16	1	rest
329485	1	16	2	ready
330482	6	16	3	task
336481	8	16	4	interval
344509	6	17	1	rest
350482	1	17	2	ready
351487	6	17	3	task
357487	8	17	4	interval
365518	6	18	1	rest
371482	1	18	2	ready
372486	6	18	3	task
378480	8	18	4	interval
386520	6	19	1	rest
392487	1	19	2	ready
393488	6	19	3	task
399487	8	19	4	interval
407518	6	20	1	rest
413504	1	20	2	ready
414489	6	20	3	task
420490	8	20	4	interval
