onset	duration	trial	value	instruction
11336	6	1	1	rest
17283	1	1	2	ready
18290	6	1	3	task
24229	8	1	4	interval
32313	6	2	1	rest
38285	1	2	2	ready
39282	6	2	3	task
45230	8	2	4	interval
53314	6	3	1	rest
59280	1	3	2	ready
60286	6	3	3	task
66232	8	3	4	interval
74314	6	4	1	rest
80280	1	4	2	ready
81284	6	4	3	task
87234	8	4	4	interval
95320	6	5	1	rest
101289	1	5	2	ready
102289	6	5	3	task
108237	8	5	4	interval
116325	6	6	1	rest
122290	1	6	2	ready
123288	6	6	3	task
129239	8	6	4	interval
137321	6	7	1	rest
143303	1	7	2	ready
144294	6	7	3	task
150241	8	7	4	interval
158324	6	8	1	rest
164297	1	8	2	ready
165302	6	8	3	task
171247	8	8	4	interval
179330	6	9	1	rest
185296	1	9	2	ready
186308	6	9	3	task
192255	8	9	4	interval
200331	6	10	1	rest
206310	1	10	2	ready
207316	6	10	3	task
213249	8	10	4	interval
221333	6	11	1	rest
227297	1	11	2	ready
228314	6	11	3	task
234251	8	11	4	interval
242332	6	12	1	rest
248314	1	12	2	ready
249309	6	12	3	task
255257	8	12	4	interval
263336	6	13	1	rest
269308	1	13	2	ready
270299	6	13	3	task
276250	8	13	4	interval
284333	6	14	1	rest
290304	1	14	2	ready
291310	6	14	3	task
297251	8	14	4	interval
305338	6	15	1	rest
311306	1	15	2	ready
312310	6	15	3	task
318251	8	15	4	interval
326341	6	16	1	rest
332313	1	16	2	ready
333326	6	16	3	task
339262	8	16	4	interval
347347	6	17	1	rest
353315	1	17	2	ready
354317	6	17	3	task
360266	8	17	4	interval
368352	6	18	1	rest
374337	1	18	2	ready
375327	6	18	3	task
381268	8	18	4	interval
389362	6	19	1	rest
395333	1	19	2	ready
396333	6	19	3	task
402278	8	19	4	interval
410364	6	20	1	rest
416343	1	20	2	ready
417336	6	20	3	task
423278	8	20	4	interval
