onset	duration	trial	value	instruction
16599	6	1	1	rest
22558	1	1	2	ready
23555	6	1	3	task
29527	8	1	4	interval
37571	6	2	1	rest
43563	1	2	2	ready
44551	6	2	3	task
50545	8	2	4	interval
58564	6	3	1	rest
64525	1	3	2	ready
65529	6	3	3	task
71548	8	3	4	interval
79567	6	4	1	rest
85529	1	4	2	ready
86567	6	4	3	task
92530	8	4	4	interval
100581	6	5	1	rest
106531	1	5	2	ready
107533	6	5	3	task
113540	8	5	4	interval
121577	6	6	1	rest
127559	1	6	2	ready
128543	6	6	3	task
134557	8	6	4	interval
142581	6	7	1	rest
148560	1	7	2	ready
149554	6	7	3	task
155558	8	7	4	interval
163585	6	8	1	rest
169574	1	8	2	ready
170570	6	8	3	task
176541	8	8	4	interval
184590	6	9	1	rest
190560	1	9	2	ready
191549	6	9	3	task
197576	8	9	4	interval
205588	6	10	1	rest
211572	1	10	2	ready
212547	6	10	3	task
218550	8	10	4	interval
226599	6	11	1	rest
232562	1	11	2	ready
233576	6	11	3	task
239580	8	11	4	interval
247593	6	12	1	rest
253560	1	12	2	ready
254587	6	12	3	task
260584	8	12	4	interval
268596	6	13	1	rest
274559	1	13	2	ready
275580	6	13	3	task
281551	8	13	4	interval
289601	6	14	1	rest
295587	1	14	2	ready
296580	6	14	3	task
302558	8	14	4	interval
310603	6	15	1	rest
316565	1	15	2	ready
317580	6	15	3	task
323590	8	15	4	interval
331607	6	16	1	rest
337587	1	16	2	ready
338569	6	16	3	task
344570	8	16	4	interval
352668	6	17	1	rest
358588	1	17	2	ready
359572	6	17	3	task
365591	8	17	4	interval
373618	6	18	1	rest
379600	1	18	2	ready
380600	6	18	3	task
386600	8	18	4	interval
394615	6	19	1	rest
400590	1	19	2	ready
401595	6	19	3	task
407600	8	19	4	interval
415618	6	20	1	rest
421606	1	20	2	ready
422596	6	20	3	task
428610	8	20	4	interval
