onset	duration	trial	value	instruction
5598	6	1	1	rest
11536	1	1	2	ready
12547	6	1	3	task
18550	8	1	4	interval
26583	6	2	1	rest
32553	1	2	2	ready
33546	6	2	3	task
39553	8	2	4	interval
47587	6	3	1	rest
53547	1	3	2	ready
54552	6	3	3	task
60553	8	3	4	interval
68585	6	4	1	rest
74563	1	4	2	ready
75560	6	4	3	task
81571	8	4	4	interval
89590	6	5	1	rest
95560	1	5	2	ready
96551	6	5	3	task
102567	8	5	4	interval
110589	6	6	1	rest
116560	1	6	2	ready
117561	6	6	3	task
123567	8	6	4	interval
131603	6	7	1	rest
137566	1	7	2	ready
138560	6	7	3	task
144562	8	7	4	interval
152604	6	8	1	rest
158575	1	8	2	ready
159567	6	8	3	task
165577	8	8	4	interval
173605	6	9	1	rest
179578	1	9	2	ready
180569	6	9	3	task
186571	8	9	4	interval
194614	6	10	1	rest
200583	1	10	2	ready
201591	6	10	3	task
207572	8	10	4	interval
215610	6	11	1	rest
221582	1	11	2	ready
222581	6	11	3	task
228587	8	11	4	interval
236611	6	12	1	rest
242583	1	12	2	ready
243584	6	12	3	task
249581	8	12	4	interval
257614	6	13	1	rest
263600	1	13	2	ready
264585	6	13	3	task
270586	8	13	4	interval
278620	6	14	1	rest
284581	1	14	2	ready
285583	6	14	3	task
291591	8	14	4	interval
299623	6	15	1	rest
305589	1	15	2	ready
306590	6	15	3	task
312595	8	15	4	interval
320624	6	16	1	rest
326594	1	16	2	ready
327581	6	16	3	task
333581	8	16	4	interval
341629	6	17	1	rest
347592	1	17	2	ready
348601	6	17	3	task
354603	8	17	4	interval
362631	6	18	1	rest
368601	1	18	2	ready
369605	6	18	3	task
375600	8	18	4	interval
383634	6	19	1	rest
389596	1	19	2	ready
390607	6	19	3	task
396604	8	19	4	interval
404639	6	20	1	rest
410606	1	20	2	ready
411599	6	20	3	task
417613	8	20	4	interval
