onset	duration	trial	value	instruction
7065	6	1	1	rest
12995	1	1	2	ready
14004	6	1	3	task
19995	8	1	4	interval
28028	6	2	1	rest
34007	1	2	2	ready
34988	6	2	3	task
40984	8	2	4	interval
49033	6	3	1	rest
54996	1	3	2	ready
56002	6	3	3	task
62003	8	3	4	interval
70038	6	4	1	rest
76014	1	4	2	ready
77003	6	4	3	task
83005	8	4	4	interval
91041	6	5	1	rest
97007	1	5	2	ready
98005	6	5	3	task
104019	8	5	4	interval
112042	6	6	1	rest
118027	1	6	2	ready
118999	6	6	3	task
125004	8	6	4	interval
133041	6	7	1	rest
138999	1	7	2	ready
140005	6	7	3	task
146009	8	7	4	interval
154042	6	8	1	rest
160025	1	8	2	ready
161006	6	8	3	task
167003	8	8	4	interval
175046	6	9	1	rest
181017	1	9	2	ready
182007	6	9	3	task
188013	8	9	4	interval
196052	6	10	1	rest
202024	1	10	2	ready
203020	6	10	3	task
209024	8	10	4	interval
217061	6	11	1	rest
223018	1	11	2	ready
224038	6	11	3	task
230022	8	11	4	interval
238056	6	12	1	rest
244023	1	12	2	ready
245028	6	12	3	task
251022	8	12	4	interval
259060	6	13	1	rest
265052	1	13	2	ready
266028	6	13	3	task
272035	8	13	4	interval
280063	6	14	1	rest
286031	1	14	2	ready
287023	6	14	3	task
293025	8	14	4	interval
301068	6	15	1	rest
307024	1	15	2	ready
308034	6	15	3	task
314022	8	15	4	interval
322071	6	16	1	rest
328034	1	16	2	ready
329034	6	16	3	task
335035	8	16	4	interval
343071	6	17	1	rest
349035	1	17	2	ready
350037	6	17	3	task
356037	8	17	4	interval
364069	6	18	1	rest
370039	1	18	2	ready
371031	6	18	3	task
377033	8	18	4	interval
385075	6	19	1	rest
391037	1	19	2	ready
392042	6	19	3	task
398060	8	19	4	interval
406082	6	20	1	rest
412058	1	20	2	ready
413043	6	20	3	task
419046	8	20	4	interval
