onset	duration	trial	value	instruction
9431	6	1	1	rest
15369	1	1	2	ready
16380	6	1	3	task
22317	8	1	4	interval
30407	6	2	1	rest
36367	1	2	2	ready
37374	6	2	3	task
43320	8	2	4	interval
51403	6	3	1	rest
57380	1	3	2	ready
58369	6	3	3	task
64324	8	3	4	interval
72405	6	4	1	rest
78368	1	4	2	ready
79382	6	4	3	task
85321	8	4	4	interval
93413	6	5	1	rest
99372	1	5	2	ready
100375	6	5	3	task
106321	8	5	4	interval
114413	6	6	1	rest
120381	1	6	2	ready
121390	6	6	3	task
127328	8	6	4	interval
135415	6	7	1	rest
141387	1	7	2	ready
142391	6	7	3	task
148336	8	7	4	interval
156415	6	8	1	rest
162386	1	8	2	ready
163382	6	8	3	task
169335	8	8	4	interval
177427	6	9	1	rest
183396	1	9	2	ready
184402	6	9	3	task
190347	8	9	4	interval
198424	6	10	1	rest
204406	1	10	2	ready
205398	6	10	3	task
211346	8	10	4	interval
219430	6	11	1	rest
225402	1	11	2	ready
226409	6	11	3	task
232347	8	11	4	interval
240434	6	12	1	rest
246406	1	12	2	ready
247401	6	12	3	task
253350	8	12	4	interval
261434	6	13	1	rest
267416	1	13	2	ready
268416	6	13	3	task
274352	8	13	4	interval
282436	6	14	1	rest
288410	1	14	2	ready
289415	6	14	3	task
295351	8	14	4	interval
303436	6	15	1	rest
309411	1	15	2	ready
310419	6	15	3	task
316360	8	15	4	interval
324446	6	16	1	rest
330418	1	16	2	ready
331420	6	16	3	task
337364	8	16	4	interval
345442	6	17	1	rest
351414	1	17	2	ready
352421	6	17	3	task
358366	8	17	4	interval
366448	6	18	1	rest
372417	1	18	2	ready
373426	6	18	3	task
379366	8	18	4	interval
387443	6	19	1	rest
393421	1	19	2	ready
394410	6	19	3	task
400356	8	19	4	interval
408444	6	20	1	rest
414412	1	20	2	ready
415428	6	20	3	task
421366	8	20	4	interval
