onset	duration	trial	value	instruction
22104	6	1	1	rest
28062	1	1	2	ready
29062	6	1	3	task
35004	8	1	4	interval
43091	6	2	1	rest
49053	1	2	2	ready
50065	6	2	3	task
56004	8	2	4	interval
64084	6	3	1	rest
70059	1	3	2	ready
71059	6	3	3	task
77011	8	3	4	interval
85094	6	4	1	rest
91059	1	4	2	ready
92061	6	4	3	task
98007	8	4	4	interval
106105	6	5	1	rest
112071	1	5	2	ready
113076	6	5	3	task
119029	8	5	4	interval
127094	6	6	1	rest
133061	1	6	2	ready
134071	6	6	3	task
140021	8	6	4	interval
148095	6	7	1	rest
154073	1	7	2	ready
155068	6	7	3	task
161030	8	7	4	interval
169108	6	8	1	rest
175084	1	8	2	ready
176078	6	8	3	task
182025	8	8	4	interval
190108	6	9	1	rest
196094	1	9	2	ready
197095	6	9	3	task
203033	8	9	4	interval
211113	6	10	1	rest
217078	1	10	2	ready
218075	6	10	3	task
224033	8	10	4	interval
232113	6	11	1	rest
238079	1	11	2	ready
239085	6	11	3	task
245034	8	11	4	interval
253116	6	12	1	rest
259081	1	12	2	ready
260092	6	12	3	task
266033	8	12	4	interval
274118	6	13	1	rest
280088	1	13	2	ready
281088	6	13	3	task
287032	8	13	4	interval
295125	6	14	1	rest
301094	1	14	2	ready
302109	6	14	3	task
308042	8	14	4	interval
316128	6	15	1	rest
322095	1	15	2	ready
323108	6	15	3	task
329041	8	15	4	interval
337130	6	16	1	rest
343101	1	16	2	ready
344108	6	16	3	task
350043	8	16	4	interval
358130	6	17	1	rest
364097	1	17	2	ready
365101	6	17	3	task
371042	8	17	4	interval
379130	6	18	1	rest
385095	1	18	2	ready
386102	6	18	3	task
392048	8	18	4	interval
400138	6	19	1	rest
406102	1	19	2	ready
407110	6	19	3	task
413048	8	19	4	interval
421135	6	20	1	rest
427110	1	20	2	ready
428102	6	20	3	task
434049	8	20	4	interval
