onset	duration	trial	value	instruction
5634	6	1	1	rest
11572	1	1	2	ready
12556	6	1	3	task
18515	8	1	4	interval
26589	6	2	1	rest
32560	1	2	2	ready
33569	6	2	3	task
39509	8	2	4	interval
47603	6	3	1	rest
53575	1	3	2	ready
54570	6	3	3	task
60517	8	3	4	interval
68604	6	4	1	rest
74572	1	4	2	ready
75571	6	4	3	task
81520	8	4	4	interval
89604	6	5	1	rest
95580	1	5	2	ready
96580	6	5	3	task
102529	8	5	4	interval
110605	6	6	1	rest
116577	1	6	2	ready
117575	6	6	3	task
123528	8	6	4	interval
131608	6	7	1	rest
137583	1	7	2	ready
138582	6	7	3	task
144534	8	7	4	interval
152621	6	8	1	rest
158578	1	8	2	ready
159586	6	8	3	task
165534	8	8	4	interval
173622	6	9	1	rest
179598	1	9	2	ready
180593	6	9	3	task
186536	8	9	4	interval
194621	6	10	1	rest
200604	1	10	2	ready
201612	6	10	3	task
207539	8	10	4	interval
215624	6	11	1	rest
221596	1	11	2	ready
222603	6	11	3	task
228551	8	11	4	interval
236626	6	12	1	rest
242593	1	12	2	ready
243609	6	12	3	task
249547	8	12	4	interval
257629	6	13	1	rest
263602	1	13	2	ready
264601	6	13	3	task
270550	8	13	4	interval
278633	6	14	1	rest
284611	1	14	2	ready
285610	6	14	3	task
291554	8	14	4	interval
299639	6	15	1	rest
305614	1	15	2	ready
306609	6	15	3	task
312564	8	15	4	interval
320641	6	16	1	rest
326618	1	16	2	ready
327608	6	16	3	task
333566	8	16	4	interval
341650	6	17	1	rest
347616	1	17	2	ready
348618	6	17	3	task
354562	8	17	4	interval
362646	6	18	1	rest
368615	1	18	2	ready
369614	6	18	3	task
375559	8	18	4	interval
383639	6	19	1	rest
389617	1	19	2	ready
390635	6	19	3	task
396566	8	19	4	interval
404645	6	20	1	rest
410617	1	20	2	ready
411616	6	20	3	task
417570	8	20	4	interval
