onset	duration	trial	value	instruction
5693	6	1	1	rest
11647	1	1	2	ready
12643	6	1	3	task
18593	8	1	4	interval
26672	6	2	1	rest
32660	1	2	2	ready
33660	6	2	3	task
39592	8	2	4	interval
47670	6	3	1	rest
53653	1	3	2	ready
54648	6	3	3	task
60591	8	3	4	interval
68680	6	4	1	rest
74650	1	4	2	ready
75648	6	4	3	task
81600	8	4	4	interval
89688	6	5	1	rest
95652	1	5	2	ready
96655	6	5	3	task
102600	8	5	4	interval
110683	6	6	1	rest
116664	1	6	2	ready
117654	6	6	3	task
123607	8	6	4	interval
131687	6	7	1	rest
137665	1	7	2	ready
138661	6	7	3	task
144603	8	7	4	interval
152685	6	8	1	rest
158659	1	8	2	ready
159661	6	8	3	task
165607	8	8	4	interval
173691	6	9	1	rest
179656	1	9	2	ready
180665	6	9	3	task
186608	8	9	4	interval
194688	6	10	1	rest
200657	1	10	2	ready
201656	6	10	3	task
207606	8	10	4	interval
215694	6	11	1	rest
221665	1	11	2	ready
222664	6	11	3	task
228618	8	11	4	interval
236691	6	12	1	rest
242657	1	12	2	ready
243668	6	12	3	task
249610	8	12	4	interval
257694	6	13	1	rest
263664	1	13	2	ready
264674	6	13	3	task
270623	8	13	4	interval
278696	6	14	1	rest
284665	1	14	2	ready
285668	6	14	3	task
291629	8	14	4	interval
299703	6	15	1	rest
305668	1	15	2	ready
306673	6	15	3	task
312620	8	15	4	interval
320705	6	16	1	rest
326671	1	16	2	ready
327684	6	16	3	task
333621	8	16	4	interval
341710	6	17	1	rest
347670	1	17	2	ready
348682	6	17	3	task
354634	8	17	4	interval
362710	6	18	1	rest
368677	1	18	2	ready
369680	6	18	3	task
375627	8	18	4	interval
383714	6	19	1	rest
389674	1	19	2	ready
390684	6	19	3	task
396635	8	19	4	interval
404708	6	20	1	rest
410692	1	20	2	ready
411679	6	20	3	task
417624	8	20	4	interval
