onset	duration	trial	value	instruction
6397	6	1	1	rest
12363	1	1	2	ready
13370	6	1	3	task
19310	8	1	4	interval
27380	6	2	1	rest
33374	1	2	2	ready
34376	6	2	3	task
40315	8	2	4	interval
48375	6	3	1	rest
54361	1	3	2	ready
55355	6	3	3	task
61316	8	3	4	interval
69384	6	4	1	rest
75374	1	4	2	ready
76356	6	4	3	task
82325	8	4	4	interval
90383	6	5	1	rest
96372	1	5	2	ready
97384	6	5	3	task
103339	8	5	4	interval
111391	6	6	1	rest
117352	1	6	2	ready
118371	6	6	3	task
124322	8	6	4	interval
132382	6	7	1	rest
138353	1	7	2	ready
139363	6	7	3	task
145322	8	7	4	interval
153392	6	8	1	rest
159381	1	8	2	ready
160384	6	8	3	task
166328	8	8	4	interval
174391	6	9	1	rest
180388	1	9	2	ready
181383	6	9	3	task
187329	8	9	4	interval
195393	6	10	1	rest
201380	1	10	2	ready
202382	6	10	3	task
208329	8	10	4	interval
216395	6	11	1	rest
222377	1	11	2	ready
223374	6	11	3	task
229335	8	11	4	interval
237397	6	12	1	rest
243381	1	12	2	ready
244368	6	12	3	task
250335	8	12	4	interval
258399	6	13	1	rest
264385	1	13	2	ready
265368	6	13	3	task
271333	8	13	4	interval
279400	6	14	1	rest
285371	1	14	2	ready
286399	6	14	3	task
292335	8	14	4	interval
300409	6	15	1	rest
306390	1	15	2	ready
307402	6	15	3	task
313339	8	15	4	interval
321407	6	16	1	rest
327371	1	16	2	ready
328405	6	16	3	task
334347	8	16	4	interval
342414	6	17	1	rest
348397	1	17	2	ready
349409	6	17	3	task
355347	8	17	4	interval
363415	6	18	1	rest
369397	1	18	2	ready
370403	6	18	3	task
376350	8	18	4	interval
384416	6	19	1	rest
390406	1	19	2	ready
391420	6	19	3	task
397349	8	19	4	interval
405421	6	20	1	rest
411404	1	20	2	ready
412414	6	20	3	task
418361	8	20	4	interval
