onset	duration	trial	value	instruction
5011	6	1	1	rest
10952	1	1	2	ready
11955	6	1	3	task
17959	8	1	4	interval
25992	6	2	1	rest
31966	1	2	2	ready
32967	6	2	3	task
38969	8	2	4	interval
46996	6	3	1	rest
52970	1	3	2	ready
53967	6	3	3	task
59967	8	3	4	interval
67999	6	4	1	rest
73971	1	4	2	ready
74966	6	4	3	task
80963	8	4	4	interval
88999	6	5	1	rest
94967	1	5	2	ready
95975	6	5	3	task
101974	8	5	4	interval
109995	6	6	1	rest
115979	1	6	2	ready
116971	6	6	3	task
122968	8	6	4	interval
130999	6	7	1	rest
136973	1	7	2	ready
137972	6	7	3	task
143974	8	7	4	interval
152003	6	8	1	rest
157984	1	8	2	ready
158975	6	8	3	task
164974	8	8	4	interval
173011	6	9	1	rest
178978	1	9	2	ready
179983	6	9	3	task
185981	8	9	4	interval
194012	6	10	1	rest
199966	1	10	2	ready
200981	6	10	3	task
206985	8	10	4	interval
215014	6	11	1	rest
220987	1	11	2	ready
221993	6	11	3	task
227995	8	11	4	interval
236017	6	12	1	rest
241983	1	12	2	ready
242986	6	12	3	task
248976	8	12	4	interval
257016	6	13	1	rest
262978	1	13	2	ready
263984	6	13	3	task
269990	8	13	4	interval
278011	6	14	1	rest
283988	1	14	2	ready
284986	6	14	3	task
290980	8	14	4	interval
299022	6	15	1	rest
304980	1	15	2	ready
306009	6	15	3	task
311993	8	15	4	interval
320019	6	16	1	rest
325989	1	16	2	ready
326990	6	16	3	task
332983	8	16	4	interval
341024	6	17	1	rest
346983	1	17	2	ready
347995	6	17	3	task
353997	8	17	4	interval
362023	6	18	1	rest
367990	1	18	2	ready
368993	6	18	3	task
374991	8	18	4	interval
383029	6	19	1	rest
388987	1	19	2	ready
389998	6	19	3	task
395996	8	19	4	interval
404031	6	20	1	rest
409997	1	20	2	ready
410998	6	20	3	task
417000	8	20	4	interval
