onset	duration	trial	value	instruction
12058	6	1	1	rest
17999	1	1	2	ready
18994	6	1	3	task
24949	8	1	4	interval
33008	6	2	1	rest
38983	1	2	2	ready
39982	6	2	3	task
45938	8	2	4	interval
54019	6	3	1	rest
59976	1	3	2	ready
60994	6	3	3	task
66939	8	3	4	interval
75021	6	4	1	rest
80988	1	4	2	ready
81998	6	4	3	task
87947	8	4	4	interval
96021	6	5	1	rest
102003	1	5	2	ready
103003	6	5	3	task
108948	8	5	4	interval
117019	6	6	1	rest
122988	1	6	2	ready
123998	6	6	3	task
129948	8	6	4	interval
138026	6	7	1	rest
143990	1	7	2	ready
144994	6	7	3	task
150948	8	7	4	interval
159030	6	8	1	rest
165004	1	8	2	ready
165995	6	8	3	task
171950	8	8	4	interval
180026	6	9	1	rest
186009	1	9	2	ready
187007	6	9	3	task
192967	8	9	4	interval
201035	6	10	1	rest
207000	1	10	2	ready
208008	6	10	3	task
213960	8	10	4	interval
222044	6	11	1	rest
228009	1	11	2	ready
229008	6	11	3	task
234968	8	11	4	interval
243039	6	12	1	rest
249006	1	12	2	ready
250013	6	12	3	task
255962	8	12	4	interval
264045	6	13	1	rest
270012	1	13	2	ready
271018	6	13	3	task
276972	8	13	4	interval
285050	6	14	1	rest
291014	1	14	2	ready
292018	6	14	3	task
297965	8	14	4	interval
306051	6	15	1	rest
312023	1	15	2	ready
313023	6	15	3	task
318972	8	15	4	interval
327050	6	16	1	rest
333026	1	16	2	ready
334028	6	16	3	task
339975	8	16	4	interval
348059	6	17	1	rest
354023	1	17	2	ready
355025	6	17	3	task
360981	8	17	4	interval
369061	6	18	1	rest
375021	1	18	2	ready
376032	6	18	3	task
381976	8	18	4	interval
390059	6	19	1	rest
396031	1	19	2	ready
397034	6	19	3	task
402977	8	19	4	interval
411061	6	20	1	rest
417032	1	20	2	ready
418035	6	20	3	task
423999	8	20	4	interval
