onset	duration	trial	value	instruction
5830	6	1	1	rest
11774	1	1	2	ready
12785	6	1	3	task
18727	8	1	4	interval
26809	6	2	1	rest
32780	1	2	2	ready
33780	6	2	3	task
39733	8	2	4	interval
47811	6	3	1	rest
53785	1	3	2	ready
54789	6	3	3	task
60732	8	3	4	interval
68818	6	4	1	rest
74786	1	4	2	ready
75786	6	4	3	task
81753	8	4	4	interval
89814	6	5	1	rest
95785	1	5	2	ready
96799	6	5	3	task
102734	8	5	4	interval
110829	6	6	1	rest
116786	1	6	2	ready
117796	6	6	3	task
123752	8	6	4	interval
131839	6	7	1	rest
137807	1	7	2	ready
138816	6	7	3	task
144745	8	7	4	interval
152832	6	8	1	rest
158800	1	8	2	ready
159805	6	8	3	task
165748	8	8	4	interval
173831	6	9	1	rest
179816	1	9	2	ready
180810	6	9	3	task
186754	8	9	4	interval
194833	6	10	1	rest
200813	1	10	2	ready
201814	6	10	3	task
207758	8	10	4	interval
215843	6	11	1	rest
221823	1	11	2	ready
222810	6	11	3	task
228760	8	11	4	interval
236842	6	12	1	rest
242806	1	12	2	ready
243815	6	12	3	task
249769	8	12	4	interval
257844	6	13	1	rest
263820	1	13	2	ready
264825	6	13	3	task
270772	8	13	4	interval
278845	6	14	1	rest
284813	1	14	2	ready
285827	6	14	3	task
291783	8	14	4	interval
299854	6	15	1	rest
305822	1	15	2	ready
306816	6	15	3	task
312777	8	15	4	interval
320850	6	16	1	rest
326813	1	16	2	ready
327827	6	16	3	task
333766	8	16	4	interval
341857	6	17	1	rest
347819	1	17	2	ready
348825	6	17	3	task
354767	8	17	4	interval
362849	6	18	1	rest
368822	1	18	2	ready
369824	6	18	3	task
375781	8	18	4	interval
383855	6	19	1	rest
389828	1	19	2	ready
390824	6	19	3	task
396782	8	19	4	interval
404863	6	20	1	rest
410836	1	20	2	ready
411837	6	20	3	task
417779	8	20	4	interval
