onset	duration	trial	value	instruction
5162	6	1	1	rest
11124	1	1	2	ready
12127	6	1	3	task
18073	8	1	4	interval
26137	6	2	1	rest
32135	1	2	2	ready
33114	6	2	3	task
39076	8	2	4	interval
47145	6	3	1	rest
53104	1	3	2	ready
54151	6	3	3	task
60086	8	3	4	interval
68146	6	4	1	rest
74115	1	4	2	ready
75143	6	4	3	task
81085	8	4	4	interval
89147	6	5	1	rest
95139	1	5	2	ready
96125	6	5	3	task
102091	8	5	4	interval
110156	6	6	1	rest
116144	1	6	2	ready
117152	6	6	3	task
123093	8	6	4	interval
131172	6	7	1	rest
137147	1	7	2	ready
138158	6	7	3	task
144094	8	7	4	interval
152165	6	8	1	rest
158154	1	8	2	ready
159150	6	8	3	task
165103	8	8	4	interval
173165	6	9	1	rest
179141	1	9	2	ready
180153	6	9	3	task
186106	8	9	4	interval
194174	6	10	1	rest
200138	1	10	2	ready
201165	6	10	3	task
207104	8	10	4	interval
215167	6	11	1	rest
221144	1	11	2	ready
222156	6	11	3	task
228107	8	11	4	interval
236175	6	12	1	rest
242134	1	12	2	ready
243147	6	12	3	task
249109	8	12	4	interval
257168	6	13	1	rest
263139	1	13	2	ready
264169	6	13	3	task
270110	8	13	4	interval
278174	6	14	1	rest
284172	1	14	2	ready
285143	6	14	3	task
291103	8	14	4	interval
299176	6	15	1	rest
305138	1	15	2	ready
306150	6	15	3	task
312108	8	15	4	interval
320176	6	16	1	rest
326162	1	16	2	ready
327152	6	16	3	task
333116	8	16	4	interval
341181	6	17	1	rest
347153	1	17	2	ready
348174	6	17	3	task
354119	8	17	4	interval
362182	6	18	1	rest
368145	1	18	2	ready
369177	6	18	3	task
375122	8	18	4	interval
383193	6	19	1	rest
389158	1	19	2	ready
390168	6	19	3	task
396125	8	19	4	interval
404193	6	20	1	rest
410171	1	20	2	ready
411167	6	20	3	task
417137	8	20	4	interval
