onset	duration	trial	value	instruction
4446	6	1	1	rest
10384	1	1	2	ready
11384	6	1	3	task
17386	8	1	4	interval
25423	6	2	1	rest
31387	1	2	2	ready
32399	6	2	3	task
38394	8	2	4	interval
46419	6	3	1	rest
52386	1	3	2	ready
53384	6	3	3	task
59398	8	3	4	interval
67420	6	4	1	rest
73403	1	4	2	ready
74396	6	4	3	task
80389	8	4	4	interval
88427	6	5	1	rest
94396	1	5	2	ready
95404	6	5	3	task
101400	8	5	4	interval
109437	6	6	1	rest
115392	1	6	2	ready
116400	6	6	3	task
122396	8	6	4	interval
130441	6	7	1	rest
136408	1	7	2	ready
137404	6	7	3	task
143403	8	7	4	interval
151446	6	8	1	rest
157424	1	8	2	ready
158405	6	8	3	task
164408	8	8	4	interval
172443	6	9	1	rest
178413	1	9	2	ready
179406	6	9	3	task
185407	8	9	4	interval
193451	6	10	1	rest
199424	1	10	2	ready
200420	6	10	3	task
206421	8	10	4	interval
214453	6	11	1	rest
220423	1	11	2	ready
221419	6	11	3	task
227429	8	11	4	interval
235455	6	12	1	rest
241435	1	12	2	ready
242423	6	12	3	task
248423	8	12	4	interval
256459	6	13	1	rest
262426	1	13	2	ready
263425	6	13	3	task
269433	8	13	4	interval
277460	6	14	1	rest
283429	1	14	2	ready
284432	6	14	3	task
290431	8	14	4	interval
298463	6	15	1	rest
304422	1	15	2	ready
305426	6	15	3	task
311439	8	15	4	interval
319465	6	16	1	rest
325444	1	16	2	ready
326431	6	16	3	task
332434	8	16	4	interval
340474	6	17	1	rest
346446	1	17	2	ready
347441	6	17	3	task
353449	8	17	4	interval
361479	6	18	1	rest
367448	1	18	2	ready
368446	6	18	3	task
374452	8	18	4	interval
382483	6	19	1	rest
388461	1	19	2	ready
389456	6	19	3	task
395445	8	19	4	interval
403483	6	20	1	rest
409473	1	20	2	ready
410457	6	20	3	task
416456	8	20	4	interval
