name	x	y	z	impedance
E1	7.05836	-5.56273	-2.13833	9.56451082422352
E2	7.94136	-5.334	0.2371	40.160135133175
E3	8.61151	-4.257	2.77296	11.2500109646543
E4	8.04222	-2.68245	5.31354	10.4107866030495
E5	6.33091	-1.63804	7.00984	9.16033560858145
E6	3.89585	-0	8.14682	13.010676547971
E7	1.74142	1.41305	8.45875	10.5668805050279
E8	9.34083	-4.09179	-1.72351	9.58078455708434
E9	9.82549	-3.3556	0.750687	11.6440365900983
E10	9.61435	-2.39622	3.5151	14.8779812092279
E11	8.60698	-0	5.88719	13.9199829514447
E12	6.33091	1.63804	7.00984	30.0769371272312
E13	3.66109	2.67447	7.65927	7.90531495262379
E14	10.609	-1.984	-1.23837	10.622816423427
E15	10.6507	-1.21058	1.24742	6.10906196169481
E16	10.1982	-0	3.52745	21.8846132559518
E17	10.5352	-0	-2.71023	4.18552395698419
E18	10.6507	1.21058	1.24742	15.8860091302272
E19	9.61435	2.39622	3.5151	8.27414640013349
E20	8.04222	2.68245	5.31354	7.80292709822747
E21	5.67672	3.7358	6.23543	5.70586643057585
E22	10.609	1.984	-1.23837	9.19365642832913
E23	9.82549	3.3556	0.750687	5.00315054743938
E24	8.61151	4.257	2.77296	5.53637229382726
E25	6.94583	4.72647	4.29259	11.2758005574245
E26	9.34083	4.09179	-1.72351	13.9950869969417
E27	7.94136	5.334	0.2371	3.80244382621681
E28	6.37719	5.88862	2.05983	5.39466103946886
E29	4.58172	6.08477	4.04119	7.6239447326306
E30	3.01496	5.17735	6.17561	7.17741924758383
E31	0.976844000000001	3.90573	7.58964	6.76731839287661
E32	-1.22344	2.28818	8.35468	10.7132806426851
E33	7.05836	5.56273	-2.13833	5.88939744782244
E34	5.66018	6.28567	-0.325478	3.16917571512363
E35	3.71219	6.93929	1.96627	4.97253223941912
E36	2.25109	6.96513	3.83809	4.35088254482884
E37	0.279191000000001	6.20327	5.88833	3.65264415894193
E38	-1.83783	4.74906	7.20099	9.53737446955108
E39	4.49436	6.56444	-3.36122	3.70720843266481
E40	2.65809	7.18868	-0.876653	3.69436120744876
E41	1.34926	7.57948	1.26836	3.17941348271459
E42	-0.164728000000003	7.53633	2.96011	3.69721209379473
E43	-2.56096	6.50984	5.22143	2.79538434757112
E44	3.02934	6.57111	-6.21266	8.74455473187477
E45	1.52278	7.03162	-3.42515	3.89649838067258
E46	0.234217000000001	7.56327	-1.09244	4.6444639494133
E47	-1.46741	7.60231	1.03584	3.8858793469492
E48	-2.81422	7.31578	2.60868	5.40271438565579
E49	0.835981000000001	6.85902	-6.60769	47.1358842578365
E50	-2.88101	7.34918	-1.38637	4.49140128001688
E51	-3.97624	7.07415	0.553357	4.39845156524742
E52	-4.94704	6.50248	3.10276	5.46671081613755
E53	-4.82594	5.07956	5.55724	3.75188897959809
E54	-4.19736	2.51032	7.58563	7.00158037324771
E55	-3.20127	-3.92042505870645e-16	8.28249	10.8424245859081
E56	-3.59608	6.17315	-6.94128	15.6213849784901
E57	-4.02463	6.90343	-3.54669	7.03910784936167
E58	-5.20816	6.47645	-1.59903	7.65015441081793
E59	-6.31619	5.9853	0.766718	8.56873066916155
E60	-6.89084	4.81515	3.53716	7.55254278438767
E61	-6.50084	2.75579	5.69942	8.06524716771478
E62	-5.62431	-6.88779323891245e-16	7.10652	11.1861131488944
E63	-5.02163	5.39665	-6.61401	8.87416808879062
E64	-6.14775	5.86075	-3.4408	9.08620615692908
E65	-7.5274	4.9121	-1.54431	7.12597894004144
E66	-8.41313	3.9387	0.986116	7.83412933756026
E67	-8.20562	2.51978	3.5441	8.51146157286032
E68	-7.23943	-8.86574477715132e-16	5.62067	14.8764406385809
E69	-6.94455	4.02983	-6.30024	14.3053475561276
E70	-8.3235	3.70296	-3.37134	7.47711204940653
E71	-9.16834	2.84669000000001	-1.3147	10.277817522013
E72	-9.32289	1.99322	1.02896	15.1290284174756
E73	-8.85649	-1.08460721301805e-15	2.83601	21.0881810012661
E74	-8.43156	2.17486	-6.40705	39.18675388774
E75	-9.09985	2.09545	-3.99044	11.7268823166644
E76	-9.70481	-1.18849645028332e-15	-0.946568	10.7659033741408
E77	-9.32289	-1.99322	1.02896	19.8743468108962
E78	-8.20562	-2.51978	3.5441	12.522070841842
E79	-6.50084	-2.75579	5.69942	6.54326689322148
E80	-4.19736	-2.51032	7.58563	10.9236139038143
E81	-1.22344	-2.28818	8.35468	12.3257215000122
E82	-8.93823	-1.09461747595428e-15	-6.11277	16.4888689526392
E83	-9.10442	-2.09545	-3.65547	8.47155757809097
E84	-9.16834	-2.84669000000001	-1.3147	10.7014577869526
E85	-8.41313	-3.9387	0.986116	8.1204351989712
E86	-6.89084	-4.81515	3.53716	6.78133561045639
E87	-4.82594	-5.07956	5.55724	6.31470881726408
E88	-1.83783	-4.74906	7.20099	14.683773551882
E89	-8.43156	-2.17486	-6.40705	13.023425283037
E90	-8.3235	-3.70296	-3.37134	8.69878406801956
E91	-7.5274	-4.9121	-1.54431	4.51392737559157
E92	-6.31619	-5.9853	0.766718	5.88787320345779
E93	-4.94704	-6.50248	3.10276	5.91686583329636
E94	-2.56096	-6.50984	5.22143	11.6034808073754
E95	-6.94455	-4.02983	-6.30024	21.6053019887588
E96	-6.14775	-5.86075	-3.4408	8.05207122213702
E97	-5.20816	-6.47645	-1.59903	4.24641725614117
E98	-3.97624	-7.07415	0.553357	5.13401896876515
E99	-2.81422	-7.31578	2.60868	20.8300790878079
E100	-5.02163	-5.39665	-6.61401	6.80257865332724
E101	-4.01898	-6.90343	-3.96056	4.95026201029413
E102	-2.88101	-7.34918	-1.38637	5.06577417157346
E103	-1.46741	-7.60231	1.03584	5.05074748382145
E104	-0.553802000000002	-7.53633	2.9548	14.7806276265866
E105	0.279191000000001	-6.20327	5.88833	10.8333452171541
E106	0.976844000000001	-3.90573	7.58964	18.4741087977454
E107	1.74142	-1.41305	8.45875	29.0149669160182
E108	-3.59608	-6.17315	-6.94128	17.0739159128779
