onset	duration	trial	value	instruction
19144	6	1	1	rest
24893	1	1	2	ready
25844	6	1	3	task
31842	8	1	4	interval
39891	6	2	1	rest
45841	1	2	2	ready
46789	6	2	3	task
52784	8	2	4	interval
60828	6	3	1	rest
66795	1	3	2	ready
67799	6	3	3	task
73788	8	3	4	interval
81828	6	4	1	rest
87795	1	4	2	ready
88801	6	4	3	task
94789	8	4	4	interval
102831	6	5	1	rest
108797	1	5	2	ready
109796	6	5	3	task
115796	8	5	4	interval
123839	6	6	1	rest
129799	1	6	2	ready
130799	6	6	3	task
136801	8	6	4	interval
144841	6	7	1	rest
150801	1	7	2	ready
151803	6	7	3	task
157807	8	7	4	interval
165838	6	8	1	rest
171813	1	8	2	ready
172800	6	8	3	task
178805	8	8	4	interval
186843	6	9	1	rest
192814	1	9	2	ready
193814	6	9	3	task
199816	8	9	4	interval
207854	6	10	1	rest
213807	1	10	2	ready
214807	6	10	3	task
220813	8	10	4	interval
228847	6	11	1	rest
234811	1	11	2	ready
235812	6	11	3	task
241811	8	11	4	interval
249854	6	12	1	rest
255827	1	12	2	ready
256814	6	12	3	task
262817	8	12	4	interval
270853	6	13	1	rest
276818	1	13	2	ready
277815	6	13	3	task
283812	8	13	4	interval
291860	6	14	1	rest
297820	1	14	2	ready
298820	6	14	3	task
304827	8	14	4	interval
312861	6	15	1	rest
318827	1	15	2	ready
319828	6	15	3	task
325823	8	15	4	interval
333863	6	16	1	rest
339826	1	16	2	ready
340821	6	16	3	task
346835	8	16	4	interval
354864	6	17	1	rest
360831	1	17	2	ready
361823	6	17	3	task
367823	8	17	4	interval
375863	6	18	1	rest
381840	1	18	2	ready
382828	6	18	3	task
388826	8	18	4	interval
396867	6	19	1	rest
402841	1	19	2	ready
403828	6	19	3	task
409834	8	19	4	interval
417872	6	20	1	rest
423854	1	20	2	ready
424838	6	20	3	task
430839	8	20	4	interval
