onset	duration	trial	value	instruction
6809	6	1	1	rest
12735	1	1	2	ready
13781	7	1	3	task
20606	7	1	4	interval
27778	6	2	1	rest
33746	1	2	2	ready
34773	7	2	3	task
41482	7	2	4	interval
48774	6	3	1	rest
54767	1	3	2	ready
55768	7	3	3	task
62588	7	3	4	interval
69778	6	4	1	rest
75781	1	4	2	ready
76751	7	4	3	task
83562	7	4	4	interval
90782	6	5	1	rest
96786	1	5	2	ready
97785	7	5	3	task
104474	7	5	4	interval
111781	6	6	1	rest
117777	1	6	2	ready
118749	7	6	3	task
125448	7	6	4	interval
132792	6	7	1	rest
138774	1	7	2	ready
139756	7	7	3	task
146431	7	7	4	interval
153784	6	8	1	rest
159776	1	8	2	ready
160755	7	8	3	task
167383	7	8	4	interval
174783	6	9	1	rest
180753	1	9	2	ready
181782	7	9	3	task
188475	7	9	4	interval
195806	6	10	1	rest
201783	1	10	2	ready
202788	7	10	3	task
209443	7	10	4	interval
216796	6	11	1	rest
222759	1	11	2	ready
223771	7	11	3	task
230462	7	11	4	interval
237802	6	12	1	rest
243803	1	12	2	ready
244796	7	12	3	task
251469	7	12	4	interval
258796	6	13	1	rest
264758	1	13	2	ready
265795	7	13	3	task
272472	7	13	4	interval
279797	6	14	1	rest
285789	1	14	2	ready
286765	7	14	3	task
293616	7	14	4	interval
300803	6	15	1	rest
306759	1	15	2	ready
307783	7	15	3	task
314417	7	15	4	interval
321812	6	16	1	rest
327793	1	16	2	ready
328775	7	16	3	task
335454	7	16	4	interval
342810	6	17	1	rest
348792	1	17	2	ready
349776	7	17	3	task
356449	7	17	4	interval
363814	6	18	1	rest
369803	1	18	2	ready
370808	7	18	3	task
377457	7	18	4	interval
384820	6	19	1	rest
390807	1	19	2	ready
391812	7	19	3	task
398464	7	19	4	interval
405818	6	20	1	rest
411790	1	20	2	ready
412809	7	20	3	task
419481	7	20	4	interval
