onset	duration	trial	value	instruction
6656	6	1	1	rest
12598	1	1	2	ready
13602	6	1	3	task
19553	8	1	4	interval
27614	6	2	1	rest
33591	1	2	2	ready
34614	6	2	3	task
40543	8	2	4	interval
48616	6	3	1	rest
54602	1	3	2	ready
55608	6	3	3	task
61540	8	3	4	interval
69618	6	4	1	rest
75582	1	4	2	ready
76613	6	4	3	task
82538	8	4	4	interval
90622	6	5	1	rest
96584	1	5	2	ready
97610	6	5	3	task
103543	8	5	4	interval
111617	6	6	1	rest
117576	1	6	2	ready
118612	6	6	3	task
124538	8	6	4	interval
132618	6	7	1	rest
138602	1	7	2	ready
139595	6	7	3	task
145546	8	7	4	interval
153623	6	8	1	rest
159586	1	8	2	ready
160622	6	8	3	task
166548	8	8	4	interval
174621	6	9	1	rest
180589	1	9	2	ready
181591	6	9	3	task
187545	8	9	4	interval
195618	6	10	1	rest
201613	1	10	2	ready
202596	6	10	3	task
208549	8	10	4	interval
216628	6	11	1	rest
222598	1	11	2	ready
223619	6	11	3	task
229557	8	11	4	interval
237628	6	12	1	rest
243601	1	12	2	ready
244600	6	12	3	task
250552	8	12	4	interval
258647	6	13	1	rest
264618	1	13	2	ready
265629	6	13	3	task
271561	8	13	4	interval
279637	6	14	1	rest
285616	1	14	2	ready
286604	6	14	3	task
292565	8	14	4	interval
300637	6	15	1	rest
306599	1	15	2	ready
307619	6	15	3	task
313555	8	15	4	interval
321637	6	16	1	rest
327621	1	16	2	ready
328617	6	16	3	task
334566	8	16	4	interval
342650	6	17	1	rest
348630	1	17	2	ready
349611	6	17	3	task
355570	8	17	4	interval
363671	6	18	1	rest
369613	1	18	2	ready
370645	6	18	3	task
376578	8	18	4	interval
384650	6	19	1	rest
390613	1	19	2	ready
391650	6	19	3	task
397579	8	19	4	interval
405652	6	20	1	rest
411635	1	20	2	ready
412639	6	20	3	task
418572	8	20	4	interval
