onset	duration	trial	value	instruction
5271	6	1	1	rest
11208	1	1	2	ready
12212	6	1	3	task
18229	8	1	4	interval
26248	6	2	1	rest
32226	1	2	2	ready
33208	6	2	3	task
39232	8	2	4	interval
47260	6	3	1	rest
53246	1	3	2	ready
54206	6	3	3	task
60228	8	3	4	interval
68240	6	4	1	rest
74237	1	4	2	ready
75242	6	4	3	task
81226	8	4	4	interval
89250	6	5	1	rest
95234	1	5	2	ready
96218	6	5	3	task
102231	8	5	4	interval
110251	6	6	1	rest
116260	1	6	2	ready
117232	6	6	3	task
123235	8	6	4	interval
131261	6	7	1	rest
137239	1	7	2	ready
138219	6	7	3	task
144220	8	7	4	interval
152267	6	8	1	rest
158229	1	8	2	ready
159218	6	8	3	task
165239	8	8	4	interval
173265	6	9	1	rest
179240	1	9	2	ready
180247	6	9	3	task
186256	8	9	4	interval
194272	6	10	1	rest
200227	1	10	2	ready
201248	6	10	3	task
207250	8	10	4	interval
215265	6	11	1	rest
221230	1	11	2	ready
222231	6	11	3	task
228240	8	11	4	interval
236273	6	12	1	rest
242255	1	12	2	ready
243252	6	12	3	task
249268	8	12	4	interval
257271	6	13	1	rest
263229	1	13	2	ready
264250	6	13	3	task
270254	8	13	4	interval
278270	6	14	1	rest
284262	1	14	2	ready
285266	6	14	3	task
291269	8	14	4	interval
299277	6	15	1	rest
305272	1	15	2	ready
306273	6	15	3	task
312248	8	15	4	interval
320279	6	16	1	rest
326270	1	16	2	ready
327261	6	16	3	task
333244	8	16	4	interval
341280	6	17	1	rest
347264	1	17	2	ready
348279	6	17	3	task
354246	8	17	4	interval
362287	6	18	1	rest
368267	1	18	2	ready
369276	6	18	3	task
375274	8	18	4	interval
383286	6	19	1	rest
389271	1	19	2	ready
390280	6	19	3	task
396248	8	19	4	interval
404294	6	20	1	rest
410254	1	20	2	ready
411269	6	20	3	task
417275	8	20	4	interval
