onset	duration	trial	value	instruction
6628	6	1	1	rest
12559	1	1	2	ready
13561	6	1	3	task
19504	8	1	4	interval
27592	6	2	1	rest
33560	1	2	2	ready
34561	6	2	3	task
40508	8	2	4	interval
48603	6	3	1	rest
54575	1	3	2	ready
55569	6	3	3	task
61518	8	3	4	interval
69603	6	4	1	rest
75587	1	4	2	ready
76574	6	4	3	task
82512	8	4	4	interval
90601	6	5	1	rest
96578	1	5	2	ready
97574	6	5	3	task
103520	8	5	4	interval
111601	6	6	1	rest
117581	1	6	2	ready
118573	6	6	3	task
124514	8	6	4	interval
132607	6	7	1	rest
138572	1	7	2	ready
139582	6	7	3	task
145515	8	7	4	interval
153600	6	8	1	rest
159567	1	8	2	ready
160585	6	8	3	task
166519	8	8	4	interval
174603	6	9	1	rest
180575	1	9	2	ready
181580	6	9	3	task
187519	8	9	4	interval
195613	6	10	1	rest
201576	1	10	2	ready
202581	6	10	3	task
208521	8	10	4	interval
216611	6	11	1	rest
222580	1	11	2	ready
223589	6	11	3	task
229521	8	11	4	interval
237608	6	12	1	rest
243583	1	12	2	ready
244582	6	12	3	task
250531	8	12	4	interval
258614	6	13	1	rest
264591	1	13	2	ready
265579	6	13	3	task
271526	8	13	4	interval
279624	6	14	1	rest
285592	1	14	2	ready
286588	6	14	3	task
292525	8	14	4	interval
300623	6	15	1	rest
306588	1	15	2	ready
307600	6	15	3	task
313534	8	15	4	interval
321627	6	16	1	rest
327591	1	16	2	ready
328595	6	16	3	task
334534	8	16	4	interval
342627	6	17	1	rest
348586	1	17	2	ready
349604	6	17	3	task
355543	8	17	4	interval
363630	6	18	1	rest
369617	1	18	2	ready
370632	6	18	3	task
376540	8	18	4	interval
384638	6	19	1	rest
390606	1	19	2	ready
391606	6	19	3	task
397551	8	19	4	interval
405641	6	20	1	rest
411615	1	20	2	ready
412631	6	20	3	task
418560	8	20	4	interval
