onset	duration	trial	value	instruction
6870	6	1	1	rest
12814	1	1	2	ready
13821	6	1	3	task
19771	8	1	4	interval
27828	6	2	1	rest
33815	1	2	2	ready
34812	6	2	3	task
40769	8	2	4	interval
48826	6	3	1	rest
54796	1	3	2	ready
55820	6	3	3	task
61765	8	3	4	interval
69832	6	4	1	rest
75796	1	4	2	ready
76811	6	4	3	task
82768	8	4	4	interval
90837	6	5	1	rest
96821	1	5	2	ready
97817	6	5	3	task
103769	8	5	4	interval
111836	6	6	1	rest
117832	1	6	2	ready
118826	6	6	3	task
124776	8	6	4	interval
132837	6	7	1	rest
138828	1	7	2	ready
139825	6	7	3	task
145774	8	7	4	interval
153836	6	8	1	rest
159817	1	8	2	ready
160816	6	8	3	task
166772	8	8	4	interval
174837	6	9	1	rest
180825	1	9	2	ready
181840	6	9	3	task
187777	8	9	4	interval
195844	6	10	1	rest
201829	1	10	2	ready
202829	6	10	3	task
208782	8	10	4	interval
216846	6	11	1	rest
222832	1	11	2	ready
223847	6	11	3	task
229779	8	11	4	interval
237845	6	12	1	rest
243845	1	12	2	ready
244820	6	12	3	task
250788	8	12	4	interval
258845	6	13	1	rest
264811	1	13	2	ready
265823	6	13	3	task
271792	8	13	4	interval
279848	6	14	1	rest
285846	1	14	2	ready
286835	6	14	3	task
292792	8	14	4	interval
300856	6	15	1	rest
306830	1	15	2	ready
307854	6	15	3	task
313793	8	15	4	interval
321857	6	16	1	rest
327847	1	16	2	ready
328848	6	16	3	task
334796	8	16	4	interval
342857	6	17	1	rest
348852	1	17	2	ready
349846	6	17	3	task
355793	8	17	4	interval
363863	6	18	1	rest
369854	1	18	2	ready
370840	6	18	3	task
376798	8	18	4	interval
384861	6	19	1	rest
390857	1	19	2	ready
391852	6	19	3	task
397801	8	19	4	interval
405864	6	20	1	rest
411853	1	20	2	ready
412841	6	20	3	task
418796	8	20	4	interval
