onset	duration	trial	value	instruction
5288	6	1	1	rest
11231	1	1	2	ready
12250	6	1	3	task
18185	8	1	4	interval
26267	6	2	1	rest
32226	1	2	2	ready
33247	6	2	3	task
39179	8	2	4	interval
47272	6	3	1	rest
53237	1	3	2	ready
54237	6	3	3	task
60193	8	3	4	interval
68278	6	4	1	rest
74250	1	4	2	ready
75235	6	4	3	task
81194	8	4	4	interval
89279	6	5	1	rest
95250	1	5	2	ready
96248	6	5	3	task
102198	8	5	4	interval
110276	6	6	1	rest
116242	1	6	2	ready
117249	6	6	3	task
123198	8	6	4	interval
131289	6	7	1	rest
137246	1	7	2	ready
138246	6	7	3	task
144195	8	7	4	interval
152281	6	8	1	rest
158256	1	8	2	ready
159248	6	8	3	task
165223	8	8	4	interval
173290	6	9	1	rest
179257	1	9	2	ready
180262	6	9	3	task
186207	8	9	4	interval
194285	6	10	1	rest
200268	1	10	2	ready
201260	6	10	3	task
207199	8	10	4	interval
215286	6	11	1	rest
221259	1	11	2	ready
222261	6	11	3	task
228205	8	11	4	interval
236292	6	12	1	rest
242275	1	12	2	ready
243282	6	12	3	task
249218	8	12	4	interval
257305	6	13	1	rest
263262	1	13	2	ready
264283	6	13	3	task
270217	8	13	4	interval
278302	6	14	1	rest
284276	1	14	2	ready
285279	6	14	3	task
291216	8	14	4	interval
299310	6	15	1	rest
305285	1	15	2	ready
306284	6	15	3	task
312229	8	15	4	interval
320315	6	16	1	rest
326285	1	16	2	ready
327297	6	16	3	task
333228	8	16	4	interval
341305	6	17	1	rest
347279	1	17	2	ready
348282	6	17	3	task
354239	8	17	4	interval
362312	6	18	1	rest
368287	1	18	2	ready
369296	6	18	3	task
375238	8	18	4	interval
383314	6	19	1	rest
389290	1	19	2	ready
390296	6	19	3	task
396236	8	19	4	interval
404323	6	20	1	rest
410287	1	20	2	ready
411292	6	20	3	task
417230	8	20	4	interval
